CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,remark
13-12-2023,14:02,MM,2001,200,1,0,0,0,10,day1
13-12-2023,14:02,MM,4010,100,1,0,0,0,2,day1
13-12-2023,14:02,MM,4012,100,1,0,0,0,186,day1
13-12-2023,14:02,MM,4012,100,3,0,0,0,36,day1
13-12-2023,14:02,MM,4012,300,2,1,0,0,63,day1
13-12-2023,14:02,MM,5004,300,2,0,0,0,196,day1
13-12-2023,14:02,MM,5031,100,1,0,0,0,19,day1
13-12-2023,14:02,MM,5031,100,3,0,0,0,2,day1
13-12-2023,14:02,MM,,100,1,0,0,0,13,day1
13-12-2023,14:02,PK,2001,100,1,0,0,0,1234,day1
13-12-2023,14:02,PK,2001,100,3,0,0,0,94,day1
13-12-2023,14:02,PK,2001,200,1,0,0,0,27,day1
13-12-2023,14:02,PK,2001,300,2,1,0,0,3,day1
13-12-2023,14:02,PK,4010,100,1,0,0,0,10,day1
13-12-2023,14:02,PK,4010,100,3,0,0,0,2,day1
13-12-2023,14:02,PK,4012,100,1,0,0,0,534,day1
13-12-2023,14:02,PK,4012,100,3,0,0,0,60,day1
13-12-2023,14:02,PK,4012,300,2,1,0,0,88,day1
13-12-2023,14:02,PK,5004,300,2,0,0,0,344,day1
13-12-2023,14:02,PK,5030,150,1,0,0,0,1,day1
13-12-2023,14:02,PK,5031,100,1,0,0,0,38,day1
13-12-2023,14:02,PK,5031,100,3,0,0,0,5,day1
13-12-2023,14:02,PK,,100,1,0,0,0,36,day1
13-12-2023,14:03,MM,2001,100,1,0,0,0,376,day1
13-12-2023,14:03,MM,2001,100,3,0,0,0,56,day1
13-12-2023,14:03,MM,2001,200,1,0,0,0,11,day1
13-12-2023,14:03,MM,4010,100,1,0,0,0,2,day1
13-12-2023,14:03,MM,4010,100,3,0,0,0,1,day1
13-12-2023,14:03,MM,4012,100,1,0,0,0,183,day1
13-12-2023,14:03,MM,4012,100,1,1,0,0,1,day1
13-12-2023,14:03,MM,4012,100,3,0,0,0,27,day1
13-12-2023,14:03,MM,4012,300,2,1,0,0,52,day1
13-12-2023,14:03,MM,5004,300,2,0,0,0,170,day1
13-12-2023,14:03,MM,5031,100,1,0,0,0,14,day1
13-12-2023,14:03,MM,5031,100,3,0,0,0,4,day1
13-12-2023,14:03,MM,,100,1,0,0,0,13,day1
13-12-2023,14:03,PK,2001,100,1,0,0,0,1256,day1
13-12-2023,14:03,PK,2001,100,3,0,0,0,133,day1
13-12-2023,14:03,PK,2001,200,1,0,0,0,27,day1
13-12-2023,14:03,PK,2001,300,2,1,0,0,3,day1
13-12-2023,14:03,PK,4010,100,1,0,0,0,10,day1
13-12-2023,14:03,PK,4010,100,3,0,0,0,1,day1
13-12-2023,14:03,PK,4012,100,1,0,0,0,567,day1
13-12-2023,14:03,PK,4012,100,3,0,0,0,85,day1
13-12-2023,14:03,PK,4012,300,2,1,0,0,112,day1
13-12-2023,14:03,PK,5004,300,2,0,0,0,232,day1
13-12-2023,14:03,PK,5031,100,1,0,0,0,48,day1
13-12-2023,14:03,PK,5031,100,3,0,0,0,8,day1
13-12-2023,14:03,PK,,100,1,0,0,0,42,day1
07-12-2023,13:58,MM,2001,100,1,0,0,0,448,day7
07-12-2023,13:58,MM,2001,100,3,0,0,0,35,day7
07-12-2023,13:58,MM,2001,200,1,0,0,0,6,day7
07-12-2023,13:58,MM,4012,100,1,0,0,0,169,day7
07-12-2023,13:58,MM,4012,100,1,1,0,0,4,day7
07-12-2023,13:58,MM,4012,100,3,0,0,0,23,day7
07-12-2023,13:58,MM,4012,200,1,0,0,0,1,day7
07-12-2023,13:58,MM,4012,300,2,1,0,0,59,day7
