CDRDATE,CP_NAME,CPID,ACCESSFLAG,BASICCAUSE,INTERNALCAUSE,REVENUE,TOTAL,REMARK
2023-11-06 08,Triyakom,50,73,6,,23020,26,day0
2023-11-06 08,Triyakom,50,73,940,5031,0,3,day0
2023-11-06 08,Triyakom,50,73,941,2001,53159,59,day0
2023-11-06 08,Triyakom,50,73,973,,23426,26,day0
2023-11-06 08,Utopia,51,73,111,4012,0,3805,day0
2023-11-06 08,Utopia,51,73,23,,65835,133,day0
2023-11-06 08,Utopia,51,73,6,,9900,20,day0
2023-11-06 08,Utopia,51,73,940,5031,0,1,day0
2023-11-06 08,Utopia,51,73,941,2001,18090,22,day0
2023-11-06 08,Utopia,51,73,973,,495,1,day0
2023-11-06 08,Utopia,51,73,991,,900,1,day0
2023-11-06 08,Falcon,52,66,938,2001,0,2,day0
2023-11-06 08,Falcon,52,72,372,2001,0,4,day0
2023-11-06 08,Falcon,52,72,9,,0,6,day0
2023-11-06 08,Falcon,52,72,987,2001,0,4,day0
2023-11-06 08,Falcon,52,73,111,4012,0,3557,day0
2023-11-06 08,Falcon,52,73,23,,3964,1,day0
2023-11-06 08,Falcon,52,73,6,,99100,25,day0
2023-11-06 08,Falcon,52,73,940,5031,0,19,day0
2023-11-06 08,Falcon,52,73,941,2001,146668,64,day0
2023-11-06 08,Falcon,52,73,973,,3964,1,day0
2023-11-06 08,Fortumo,69,67,941,2001,0,2,day0
2023-11-06 08,Fortumo,69,68,111,4012,0,1,day0
2023-11-06 08,Codapay,74,67,941,2001,0,11,day0
2023-11-06 08,Codapay,74,68,949,2001,34200,2,day0
2023-11-06 08,Line,76,68,949,2001,4504,1,day0
2023-11-06 08,Celltick_Project,77,72,372,2001,0,2,day0
2023-11-06 08,Celltick_Project,77,72,9,,0,1,day0
2023-11-06 08,Celltick_Project,77,72,987,2001,0,2,day0
2023-11-06 08,Celltick_Project,77,73,111,4012,0,1431,day0
2023-11-06 08,Celltick_Project,77,73,23,,19370,23,day0
2023-11-06 08,Celltick_Project,77,73,6,,9911,11,day0
2023-11-06 08,Celltick_Project,77,73,940,5031,0,7,day0
2023-11-06 08,Celltick_Project,77,73,941,2001,38286,55,day0
2023-11-06 08,NetM_GooglePlay,78,66,938,2001,0,4,day0
2023-11-06 08,NetM_GooglePlay,78,67,941,2001,0,6,day0
2023-11-06 08,NetM_GooglePlay,78,68,111,4012,0,184,day0
2023-11-06 08,NetM_GooglePlay,78,68,949,2001,166167,6,day0
2023-11-05 00,MitraComm Ekasarana,100,66,938,2001,1950,4,day1
2023-11-05 00,MitraComm Ekasarana,100,66,940,4012,0,6,day1
2023-11-05 00,MitraComm Ekasarana,100,67,111,4012,0,1280,day1
2023-11-05 00,MitraComm Ekasarana,100,67,41,,2400,3,day1
2023-11-05 00,MitraComm Ekasarana,100,67,940,4010,0,32,day1
2023-11-05 00,MitraComm Ekasarana,100,67,940,5030,0,270,day1
2023-11-05 00,MitraComm Ekasarana,100,67,940,5031,0,14,day1
2023-11-05 00,MitraComm Ekasarana,100,67,941,2001,200000,250,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,66,938,2001,308500,617,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,66,940,4012,0,557,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,66,940,5031,0,14,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,67,111,4012,0,595,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,67,940,5031,0,1,day1
2023-11-05 00,SPRINT_Strata Prima Internusa,107,67,941,2001,607600,788,day1
2023-11-05 00,Jatis Mobile,110,66,938,2001,0,14,day1
2023-11-05 00,Jatis Mobile,110,67,111,4012,0,1,day1
2023-11-05 00,Jatis Mobile,110,67,941,2001,1485,13,day1
2023-11-05 00,CP Nine Live,123,73,941,2001,0,3,day1
2023-11-05 00,Artajasa,134,66,938,2001,1800,4,day1
2023-11-05 00,Artajasa,134,66,940,4012,0,4,day1
2023-11-05 00,Artajasa,134,67,941,2001,1800,3,day1
2023-11-05 00,Infinetworks CIMB Niaga,137,66,938,2001,4950,11,day1
2023-11-05 00,Infinetworks CIMB Niaga,137,66,940,4012,0,13,day1
2023-11-05 00,Infinetworks CIMB Niaga,137,67,111,4012,0,15,day1
2023-11-05 00,Infinetworks CIMB Niaga,137,67,940,5030,0,6,day1
2023-11-05 00,Infinetworks CIMB Niaga,137,67,941,2001,31800,45,day1
2023-11-05 00,GENFLIX,154,66,601,,0,1,day1
2023-11-05 00,GENFLIX,154,66,938,2001,0,49,day1
2023-11-05 00,GENFLIX,154,73,111,4012,0,3,day1
2023-11-05 00,GENFLIX,154,73,941,2001,0,30,day1
2023-11-05 00,Emobile,156,66,601,,0,6,day1
2023-11-05 00,Emobile,156,66,938,2001,10600,23,day1
2023-11-05 00,Emobile,156,66,940,4012,0,15,day1
2023-11-05 00,Emobile,156,67,111,4012,0,74,day1
2023-11-05 00,Emobile,156,67,940,5030,0,4,day1
2023-11-05 00,Emobile,156,67,941,2001,47800,76,day1
2023-11-05 00,Integrasi Tunas Muda,163,73,941,2001,0,1,day1
2023-11-05 00,Era Digital Media,164,66,938,2001,0,4,day1
2023-11-05 00,Era Digital Media,164,73,111,4012,0,184996,day1
2023-11-05 00,Era Digital Media,164,73,23,,103064,104,day1
2023-11-05 00,Era Digital Media,164,73,6,,1662898,1678,day1
2023-11-05 00,Era Digital Media,164,73,940,4010,0,14,day1
2023-11-05 00,Era Digital Media,164,73,940,5031,0,451,day1
2023-11-05 00,Era Digital Media,164,73,941,2001,3834179,4951,day1
2023-11-05 00,Era Digital Media,164,73,973,,1982,2,day1
2023-11-05 00,Yatta Eracipta Solusi,166,66,938,2001,0,4,day1
2023-11-05 00,Yatta Eracipta Solusi,166,73,941,2001,0,11,day1
2023-11-05 00,Forest Indo Niaga,171,73,111,4012,0,7370,day1
2023-11-05 00,Forest Indo Niaga,171,73,23,,109010,55,day1
2023-11-05 00,Forest Indo Niaga,171,73,940,5031,0,13,day1
2023-11-05 00,Forest Indo Niaga,171,73,941,2001,105046,53,day1
2023-11-05 00,Forest Indo Niaga,171,73,973,,77298,39,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,66,938,2001,0,2,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,73,111,4012,0,11895,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,73,23,,1538032,1552,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,73,6,,22793,23,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,73,940,5031,0,5,day1
2023-11-05 00,Sinergi Bestama Indonesia,187,73,941,2001,799737,817,day1
2023-11-05 00,PT. Panen Kita Mandiri,188,73,941,2001,0,1,day1
2023-11-05 00,Digital HUB Accenture,191,66,938,2001,0,30,day1
2023-11-05 00,Digital HUB Accenture,191,67,941,2001,0,45,day1
2023-11-05 00,PT Festival Digital Nusantara,193,66,938,2001,0,43,day1
2023-11-05 00,PT Festival Digital Nusantara,193,73,941,2001,0,19,day1
2023-11-05 00,VIU,198,67,941,2001,0,204,day1
2023-11-05 00,PT. Distribution Oriented Technologies,200,66,938,2001,0,1,day1
2023-11-05 00,PT. Distribution Oriented Technologies,200,73,941,2001,0,11225,day1
2023-11-05 00,Galatic Multimedia_oomph,201,66,938,2001,0,2,day1
2023-11-05 00,Galatic Multimedia_oomph,201,73,111,4012,0,1,day1
2023-11-05 00,Galatic Multimedia_oomph,201,73,941,2001,0,4,day1
2023-11-05 00,LinkIT_360,206,72,372,2001,0,1,day1
2023-11-05 00,LinkIT_360,206,72,987,2001,0,1,day1
2023-11-05 00,LinkIT_360,206,73,111,4012,0,3,day1
2023-11-05 00,LinkIT_360,206,73,941,2001,0,11,day1
2023-11-05 00,PT Metrane,210,66,601,,0,10,day1
2023-11-05 00,PT Metrane,210,66,938,2001,0,15,day1
2023-11-05 00,PT Metrane,210,67,941,2001,0,138,day1
2023-11-05 00,PT Metrane,210,68,949,2001,41036,10,day1
2023-11-05 00,Akses Cipta Solusi,235,67,941,2001,1800,3,day1
2023-11-05 00,Redision,237,66,938,2001,0,9,day1
2023-11-05 00,Redision,237,67,111,4012,0,1,day1
2023-11-05 00,Redision,237,67,940,5030,0,1,day1
2023-11-05 00,Redision,237,67,941,2001,34685,15,day1
2023-11-05 00,GMS AG (bulk),239,66,938,2001,0,3822,day1
2023-11-05 00,GMS AG (bulk),239,66,940,4010,0,1,day1
2023-11-05 00,GMS AG (bulk),239,66,940,5030,0,52,day1
2023-11-05 00,GMS AG (bulk),239,66,940,5031,0,160,day1
2023-11-05 00,Monty Mobile (bulk),240,66,938,2001,0,151,day1
2023-11-05 00,BPJS,242,67,111,4012,0,65,day1
2023-11-05 00,BPJS,242,67,41,,347,1,day1
2023-11-05 00,BPJS,242,67,940,4010,0,1,day1
2023-11-05 00,BPJS,242,67,940,5030,0,1,day1
2023-11-05 00,BPJS,242,67,941,2001,22902,66,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,111,4012,0,422,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,23,,240497862,158361,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,6,,294327,229,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,940,4010,0,26,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,940,5031,0,34,day1
2023-11-05 00,PT. Gloria Viva Nusantara,250,73,941,2001,6937,5,day1
2023-11-05 00,SahabatMudaKreatif,252,66,938,2001,0,1,day1
2023-11-05 00,SahabatMudaKreatif,252,73,111,4012,0,52898,day1
2023-11-05 00,SahabatMudaKreatif,252,73,23,,350814,177,day1
2023-11-05 00,SahabatMudaKreatif,252,73,6,,683790,345,day1
2023-11-05 00,SahabatMudaKreatif,252,73,940,4010,0,6,day1
2023-11-05 00,SahabatMudaKreatif,252,73,940,5031,0,160,day1
2023-11-05 00,SahabatMudaKreatif,252,73,941,2001,552978,285,day1
2023-11-05 00,SahabatMudaKreatif,252,73,973,,99100,50,day1
2023-11-05 00,8Elements,254,66,938,2001,0,5,day1
2023-11-05 00,8Elements,254,72,940,5031,0,1,day1
2023-11-05 00,8Elements,254,73,941,2001,0,13,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,66,938,2001,0,1,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,111,4012,0,20975,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,23,,24043642,12134,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,6,,252705,142,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,940,4010,0,6,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,940,5031,0,18,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,941,2001,406310,1477,day1
2023-11-05 00,PT. Aman Devloop Indonesia,257,73,973,,1982,1,day1
2023-11-05 00,Hypermind,258,66,938,2001,0,5,day1
2023-11-05 00,Hypermind,258,73,111,4012,0,38852,day1
2023-11-05 00,Hypermind,258,73,23,,4147821,5187,day1
2023-11-05 00,Hypermind,258,73,6,,9909,11,day1
2023-11-05 00,Hypermind,258,73,940,5031,0,47,day1
2023-11-05 00,Hypermind,258,73,941,2001,291819,298,day1
2023-11-05 00,Telesat_System_Integrator,261,73,111,4012,0,1054,day1
2023-11-05 00,Telesat_System_Integrator,261,73,23,,113965,115,day1
2023-11-05 00,Telesat_System_Integrator,261,73,940,5031,0,1,day1
2023-11-05 00,Telesat_System_Integrator,261,73,941,2001,6937,7,day1
2023-11-05 00,Telesat_System_Integrator,261,73,973,,3964,4,day1
2023-11-05 00,PT Milenial Nusantara Citra,262,73,941,2001,0,831,day1
2023-11-05 00,Artha_Ghani_Sempurna,263,73,111,4012,0,2927,day1
2023-11-05 00,Artha_Ghani_Sempurna,263,73,6,,5946,6,day1
2023-11-05 00,Artha_Ghani_Sempurna,263,73,940,5031,0,12,day1
2023-11-05 00,Artha_Ghani_Sempurna,263,73,941,2001,80271,86,day1
2023-11-05 00,KEE_Digital,2895,73,111,4012,0,3,day1
2023-11-05 00,KEE_Digital,2895,73,941,2001,13500,23,day1
2023-11-05 00,18 Box Media,2915,72,372,2001,0,54,day1
2023-11-05 00,18 Box Media,2915,72,601,,0,4,day1
2023-11-05 00,18 Box Media,2915,72,9,,0,17,day1
2023-11-05 00,18 Box Media,2915,72,940,5031,0,1,day1
2023-11-05 00,18 Box Media,2915,72,987,2001,0,50,day1
2023-11-05 00,18 Box Media,2915,73,111,4012,0,40826,day1
2023-11-05 00,18 Box Media,2915,73,23,,172347,87,day1
2023-11-05 00,18 Box Media,2915,73,6,,138670,70,day1
2023-11-05 00,18 Box Media,2915,73,940,5031,0,3168,day1
2023-11-05 00,18 Box Media,2915,73,941,2001,742875,544,day1
2023-11-05 00,18 Box Media,2915,73,973,,1981,1,day1
2023-11-05 00,Access Mobile,42,66,938,2001,0,101,day1
2023-11-05 00,Access Mobile,42,67,940,5030,0,4,day1
2023-11-05 00,Access Mobile,42,67,941,2001,0,203,day1
2023-11-05 00,Triyakom,50,66,601,,0,1,day1
2023-11-05 00,Triyakom,50,66,938,2001,0,344,day1
2023-11-05 00,Triyakom,50,66,940,5030,0,1,day1
2023-11-05 00,Triyakom,50,66,940,5031,0,1,day1
2023-11-05 00,Triyakom,50,67,111,4012,0,16,day1
2023-11-05 00,Triyakom,50,67,940,5030,0,1216,day1
2023-11-05 00,Triyakom,50,67,941,2001,4955,25557,day1
2023-11-05 00,Triyakom,50,68,111,4012,0,33,day1
2023-11-05 00,Triyakom,50,68,949,2001,1745000,217,day1
2023-11-05 00,Triyakom,50,72,123,2001,0,2,day1
2023-11-05 00,Triyakom,50,72,372,2001,0,66,day1
2023-11-05 00,Triyakom,50,72,9,,0,24,day1
2023-11-05 00,Triyakom,50,72,987,2001,0,66,day1
2023-11-05 00,Triyakom,50,73,111,4012,0,25728,day1
2023-11-05 00,Triyakom,50,73,23,,11105,11,day1
2023-11-05 00,Triyakom,50,73,6,,115703,103,day1
2023-11-05 00,Triyakom,50,73,940,5031,0,96,day1
2023-11-05 00,Triyakom,50,73,941,2001,8225552,7406,day1
2023-11-05 00,Triyakom,50,73,973,,3133116,3060,day1
2023-11-05 00,Utopia,51,67,941,2001,0,1,day1
2023-11-05 00,Utopia,51,67,998,,0,525,day1
2023-11-05 00,Utopia,51,72,123,2001,0,8,day1
2023-11-05 00,Utopia,51,72,372,,0,3,day1
2023-11-05 00,Utopia,51,72,9,,0,1,day1
2023-11-05 00,Utopia,51,72,987,2001,0,3,day1
2023-11-05 00,Utopia,51,73,111,4012,0,252528,day1
2023-11-05 00,Utopia,51,73,23,,5456820,11014,day1
2023-11-05 00,Utopia,51,73,6,,522810,1039,day1
2023-11-05 00,Utopia,51,73,940,4010,0,25,day1
2023-11-05 00,Utopia,51,73,940,5031,0,365,day1
2023-11-05 00,Utopia,51,73,941,2001,11995909,22676,day1
2023-11-05 00,Utopia,51,73,973,,1748207,3296,day1
2023-11-05 00,Falcon,52,66,938,2001,0,63,day1
2023-11-05 00,Falcon,52,72,123,2001,0,2,day1
2023-11-05 00,Falcon,52,72,372,2001,0,522,day1
2023-11-05 00,Falcon,52,72,9,,0,432,day1
2023-11-05 00,Falcon,52,72,940,5030,0,1,day1
2023-11-05 00,Falcon,52,72,940,5031,0,16,day1
2023-11-05 00,Falcon,52,72,987,2001,0,522,day1
2023-11-05 00,Falcon,52,73,111,4012,0,3,day1
2023-11-05 00,Fortumo,69,66,938,2001,0,3,day1
2023-11-05 00,Fortumo,69,67,715,,0,3,day1
2023-11-05 00,Fortumo,69,67,941,2001,0,42,day1
2023-11-05 00,Fortumo,69,68,111,4012,0,37,day1
2023-11-05 00,Fortumo,69,68,949,2001,192095,16,day1
2023-11-05 00,Opera,70,66,938,2001,0,1,day1
2023-11-05 00,Opera,70,67,363,,0,15,day1
2023-11-05 00,Opera,70,67,998,,0,84,day1
2023-11-05 00,Opera,70,73,111,4012,0,897,day1
2023-11-05 00,Opera,70,73,23,,114045,104,day1
2023-11-05 00,Opera,70,73,941,2001,108100,100,day1
2023-11-05 00,Opera,70,73,973,,8648,8,day1
2023-11-05 00,Codapay,74,66,938,2001,0,10,day1
2023-11-05 00,Codapay,74,67,41,,0,3,day1
2023-11-05 00,Codapay,74,67,715,,0,22,day1
2023-11-05 00,Codapay,74,67,940,5030,0,14,day1
2023-11-05 00,Codapay,74,67,941,2001,0,928,day1
2023-11-05 00,Codapay,74,68,111,4012,0,36,day1
2023-11-05 00,Codapay,74,68,949,2001,3584910,357,day1
2023-11-05 00,Line,76,68,111,4012,0,4,day1
2023-11-05 00,Line,76,68,949,2001,798905,88,day1
2023-11-05 00,Celltick_Project,77,66,938,2001,0,3,day1
2023-11-05 00,Celltick_Project,77,73,111,4012,0,65882,day1
2023-11-05 00,Celltick_Project,77,73,23,,1075316,1221,day1
2023-11-05 00,Celltick_Project,77,73,6,,764015,881,day1
2023-11-05 00,Celltick_Project,77,73,940,4010,0,7,day1
2023-11-05 00,Celltick_Project,77,73,940,5031,0,380,day1
2023-11-05 00,Celltick_Project,77,73,941,2001,1581600,1893,day1
2023-11-05 00,Celltick_Project,77,73,973,,24750,55,day1
2023-11-05 00,NetM_GooglePlay,78,66,938,2001,0,287,day1
2023-11-05 00,NetM_GooglePlay,78,66,940,5031,0,3,day1
2023-11-05 00,NetM_GooglePlay,78,67,941,2001,0,488,day1
2023-11-05 00,NetM_GooglePlay,78,68,111,4012,0,3772,day1
2023-11-05 00,NetM_GooglePlay,78,68,948,5030,0,3,day1
2023-11-05 00,NetM_GooglePlay,78,68,948,5031,0,22,day1
2023-11-05 00,NetM_GooglePlay,78,68,949,2001,5758574,497,day1
2023-11-05 00,,,66,10,,0,8,day1
2023-11-05 00,,,67,100,,0,5,day1
2023-11-05 01,MitraComm Ekasarana,100,66,938,2001,6950,14,day1
2023-11-05 01,MitraComm Ekasarana,100,66,940,4012,0,6,day1
2023-11-05 01,MitraComm Ekasarana,100,67,111,4012,0,843,day1
2023-11-05 01,MitraComm Ekasarana,100,67,41,,800,1,day1
2023-11-05 01,MitraComm Ekasarana,100,67,940,4010,0,19,day1
2023-11-05 01,MitraComm Ekasarana,100,67,940,5030,0,113,day1
2023-11-05 01,MitraComm Ekasarana,100,67,940,5031,0,11,day1
2023-11-05 01,MitraComm Ekasarana,100,67,941,2001,139200,174,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,66,938,2001,219500,439,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,66,940,4012,0,423,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,66,940,5031,0,7,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,67,111,4012,0,471,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,67,940,4010,0,1,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,67,940,5030,0,1,day1
2023-11-05 01,SPRINT_Strata Prima Internusa,107,67,941,2001,423000,549,day1
2023-11-05 01,Jatis Mobile,110,66,938,2001,0,9,day1
2023-11-05 01,Jatis Mobile,110,67,111,4012,0,1,day1
2023-11-05 01,Jatis Mobile,110,67,941,2001,990,9,day1
2023-11-05 01,SaktiMobile,114,73,941,2001,0,1,day1
2023-11-05 01,Artajasa,134,66,938,2001,450,1,day1
2023-11-05 01,Artajasa,134,66,940,4012,0,3,day1
2023-11-05 01,Artajasa,134,67,941,2001,600,1,day1
2023-11-05 01,Infinetworks CIMB Niaga,137,66,938,2001,5400,12,day1
2023-11-05 01,Infinetworks CIMB Niaga,137,66,940,4012,0,11,day1
2023-11-05 01,Infinetworks CIMB Niaga,137,67,111,4012,0,28,day1
2023-11-05 01,Infinetworks CIMB Niaga,137,67,941,2001,70200,94,day1
2023-11-05 01,Macrokiosk,139,73,941,2001,0,1,day1
2023-11-05 01,Global Media Solusi,153,73,111,4012,0,178,day1
2023-11-05 01,Global Media Solusi,153,73,23,,939468,474,day1
2023-11-05 01,Global Media Solusi,153,73,6,,3964,2,day1
2023-11-05 01,Global Media Solusi,153,73,940,5031,0,3,day1
2023-11-05 01,Global Media Solusi,153,73,941,2001,13874,7,day1
2023-11-05 01,Global Media Solusi,153,73,973,,1982,1,day1
2023-11-05 01,GENFLIX,154,66,938,2001,0,25,day1
2023-11-05 01,GENFLIX,154,73,941,2001,0,16,day1
2023-11-05 01,Emobile,156,66,601,,0,3,day1
2023-11-05 01,Emobile,156,66,938,2001,6350,14,day1
2023-11-05 01,Emobile,156,66,940,4012,0,3,day1
2023-11-05 01,Emobile,156,67,111,4012,0,31,day1
2023-11-05 01,Emobile,156,67,941,2001,33400,54,day1
2023-11-05 01,Integrasi Tunas Muda,163,73,941,2001,0,1,day1
2023-11-05 01,Era Digital Media,164,66,938,2001,0,6,day1
2023-11-05 01,Era Digital Media,164,73,111,4012,0,151580,day1
2023-11-05 01,Era Digital Media,164,73,23,,1074244,1084,day1
2023-11-05 01,Era Digital Media,164,73,6,,1443887,1457,day1
2023-11-05 01,Era Digital Media,164,73,940,4010,0,8,day1
2023-11-05 01,Era Digital Media,164,73,940,5031,0,318,day1
2023-11-05 01,Era Digital Media,164,73,941,2001,2929396,32982,day1
2023-11-05 01,Era Digital Media,164,73,973,,6937,7,day1
2023-11-05 01,Yatta Eracipta Solusi,166,66,938,2001,0,5,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,111,4012,0,16634,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,23,,7928,4,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,6,,132794,67,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,940,5031,0,78,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,941,2001,1080190,551,day1
2023-11-05 01,Yatta Eracipta Solusi,166,73,973,,497482,251,day1
2023-11-05 01,Forest Indo Niaga,171,73,111,4012,0,6489,day1
2023-11-05 01,Forest Indo Niaga,171,73,23,,1982,1,day1
2023-11-05 01,Forest Indo Niaga,171,73,6,,1982,1,day1
2023-11-05 01,Forest Indo Niaga,171,73,940,5031,0,8,day1
2023-11-05 01,Forest Indo Niaga,171,73,941,2001,9910,5,day1
2023-11-05 01,Forest Indo Niaga,171,73,973,,114956,58,day1
2023-11-05 01,Sinergi Bestama Indonesia,187,66,938,2001,0,1,day1
2023-11-05 01,Sinergi Bestama Indonesia,187,73,941,2001,0,5,day1
2023-11-05 01,Digital HUB Accenture,191,66,938,2001,0,25,day1
2023-11-05 01,Digital HUB Accenture,191,67,941,2001,0,28,day1
2023-11-05 01,PT Festival Digital Nusantara,193,66,938,2001,0,10,day1
2023-11-05 01,PT Festival Digital Nusantara,193,66,940,5031,0,1,day1
2023-11-05 01,PT Festival Digital Nusantara,193,73,941,2001,0,4,day1
2023-11-05 01,VIU,198,67,941,2001,0,66,day1
2023-11-05 01,PT. Distribution Oriented Technologies,200,66,938,2001,0,2,day1
2023-11-05 01,PT. Distribution Oriented Technologies,200,73,941,2001,0,5488,day1
2023-11-05 01,Galatic Multimedia_oomph,201,73,941,2001,0,20,day1
2023-11-05 01,LinkIT_360,206,73,111,4012,0,34943,day1
2023-11-05 01,LinkIT_360,206,73,23,,315138,159,day1
2023-11-05 01,LinkIT_360,206,73,6,,29730,15,day1
2023-11-05 01,LinkIT_360,206,73,940,5031,0,56,day1
2023-11-05 01,LinkIT_360,206,73,941,2001,1476590,747,day1
2023-11-05 01,LinkIT_360,206,73,973,,1541996,778,day1
2023-11-05 01,PT Metrane,210,66,601,,0,4,day1
2023-11-05 01,PT Metrane,210,66,938,2001,0,11,day1
2023-11-05 01,PT Metrane,210,67,940,4010,0,1,day1
2023-11-05 01,PT Metrane,210,67,941,2001,0,97,day1
2023-11-05 01,PT Metrane,210,68,949,2001,26444,7,day1
2023-11-05 01,Akses Cipta Solusi,235,66,938,2001,1350,3,day1
2023-11-05 01,Akses Cipta Solusi,235,67,941,2001,1800,3,day1
2023-11-05 01,Redision,237,66,938,2001,0,6,day1
2023-11-05 01,Redision,237,67,941,2001,9910,8,day1
2023-11-05 01,GMS AG (bulk),239,66,938,2001,0,2664,day1
2023-11-05 01,GMS AG (bulk),239,66,940,5030,0,37,day1
2023-11-05 01,GMS AG (bulk),239,66,940,5031,0,134,day1
2023-11-05 01,Monty Mobile (bulk),240,66,938,2001,0,134,day1
2023-11-05 01,BPJS,242,67,111,4012,0,32,day1
2023-11-05 01,BPJS,242,67,940,5030,0,1,day1
2023-11-05 01,BPJS,242,67,941,2001,13186,38,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,66,601,,0,5,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,72,123,2001,0,12,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,72,372,,0,1,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,72,987,2001,0,1,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,111,4012,0,55,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,23,,21933064,14856,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,6,,28242,26,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,940,4010,0,1,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,940,5031,0,21,day1
2023-11-05 01,PT. Gloria Viva Nusantara,250,73,941,2001,3466,4258,day1
2023-11-05 01,SahabatMudaKreatif,252,73,111,4012,0,57252,day1
2023-11-05 01,SahabatMudaKreatif,252,73,23,,239822,121,day1
2023-11-05 01,SahabatMudaKreatif,252,73,6,,455860,230,day1
2023-11-05 01,SahabatMudaKreatif,252,73,940,4010,0,8,day1
2023-11-05 01,SahabatMudaKreatif,252,73,940,5031,0,256,day1
2023-11-05 01,SahabatMudaKreatif,252,73,941,2001,1789746,905,day1
2023-11-05 01,SahabatMudaKreatif,252,73,973,,826494,417,day1
2023-11-05 01,8Elements,254,73,941,2001,0,3,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,66,938,2001,0,10,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,111,4012,0,25197,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,23,,18425663,9302,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,6,,175407,123,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,940,4010,0,2,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,940,5031,0,11,day1
2023-11-05 01,PT. Aman Devloop Indonesia,257,73,941,2001,329012,325,day1
2023-11-05 01,Hypermind,258,66,938,2001,0,1,day1
2023-11-05 01,Hypermind,258,73,941,2001,0,23,day1
2023-11-05 01,Telesat_System_Integrator,261,73,111,4012,0,1086,day1
2023-11-05 01,Telesat_System_Integrator,261,73,23,,52523,53,day1
2023-11-05 01,Telesat_System_Integrator,261,73,6,,991,1,day1
2023-11-05 01,Telesat_System_Integrator,261,73,940,5031,0,3,day1
2023-11-05 01,Telesat_System_Integrator,261,73,941,2001,6937,7,day1
2023-11-05 01,Telesat_System_Integrator,261,73,973,,5946,6,day1
2023-11-05 01,PT Milenial Nusantara Citra,262,73,941,2001,0,460,day1
2023-11-05 01,Artha_Ghani_Sempurna,263,72,372,2001,0,1,day1
2023-11-05 01,Artha_Ghani_Sempurna,263,72,987,2001,0,1,day1
2023-11-05 01,Artha_Ghani_Sempurna,263,73,111,4012,0,1,day1
2023-11-05 01,Artha_Ghani_Sempurna,263,73,941,2001,0,3,day1
2023-11-05 01,Terminal Kreasi Nusantara,2836,66,940,5031,0,1,day1
2023-11-05 01,Terminal Kreasi Nusantara,2836,73,111,4012,0,929,day1
