CDRDATE,SERVICE_KEY,IS_ROAMING,DIAMETER,TOTAL
2023-11-06 01:27,100.0,0.0,4012.0,142.0
2023-11-06 01:27,100.0,0.0,5031.0,26.0
2023-11-06 01:27,100.0,0.0,,9.0
2023-11-06 01:27,150.0,0.0,5030.0,2.0
2023-11-06 01:28,100.0,0.0,2001.0,259.0
2023-11-06 01:28,100.0,0.0,4010.0,12.0
2023-11-06 01:28,100.0,0.0,4012.0,112.0
2023-11-06 01:28,100.0,1.0,4012.0,2.0
2023-11-06 01:28,100.0,0.0,5031.0,13.0
2023-11-06 01:28,100.0,0.0,,5.0
2023-11-06 01:28,133.0,0.0,,2.0
2023-11-06 01:29,100.0,0.0,2001.0,198.0
2023-11-06 01:29,100.0,0.0,4010.0,10.0
2023-11-06 01:29,100.0,0.0,4012.0,113.0
2023-11-06 01:29,100.0,0.0,5031.0,15.0
2023-11-06 01:29,100.0,0.0,,11.0
2023-11-06 01:29,133.0,0.0,,1.0
2023-11-06 01:29,150.0,0.0,5030.0,1.0
2023-11-06 01:29,150.0,0.0,,1.0
2023-11-06 01:30,100.0,0.0,2001.0,239.0
2023-11-06 01:30,100.0,0.0,4010.0,8.0
2023-11-06 01:30,100.0,0.0,4012.0,115.0
2023-11-06 01:30,100.0,0.0,5031.0,24.0
2023-11-06 01:30,100.0,0.0,,13.0
2023-11-06 01:30,150.0,0.0,5030.0,1.0
2023-11-06 01:31,100.0,0.0,2001.0,290.0
2023-11-06 01:31,100.0,0.0,4010.0,10.0
2023-11-06 01:31,100.0,0.0,4012.0,109.0
2023-11-06 01:31,100.0,0.0,5031.0,21.0
2023-11-06 01:31,100.0,0.0,,10.0
2023-11-06 01:31,133.0,0.0,,1.0
2023-11-06 01:31,150.0,0.0,5030.0,1.0
2023-11-06 01:31,300.0,1.0,4012.0,18.0
2023-11-06 01:32,100.0,0.0,2001.0,280.0
2023-11-06 01:32,100.0,0.0,4010.0,10.0
2023-11-06 01:32,100.0,0.0,4012.0,130.0
2023-11-06 01:32,100.0,0.0,5031.0,22.0
2023-11-06 01:32,100.0,0.0,,10.0
2023-11-06 01:32,133.0,0.0,,1.0
2023-11-06 01:32,150.0,0.0,5030.0,1.0
2023-11-06 01:32,300.0,1.0,4012.0,15.0
2023-11-06 01:33,100.0,0.0,2001.0,248.0
2023-11-06 01:33,100.0,1.0,2001.0,1.0
2023-11-06 01:33,100.0,0.0,4010.0,9.0
2023-11-06 01:33,100.0,0.0,4012.0,123.0
2023-11-06 01:33,100.0,0.0,5031.0,28.0
2023-11-06 01:33,100.0,0.0,,9.0
2023-11-06 01:33,150.0,0.0,4010.0,1.0
2023-11-06 01:33,300.0,1.0,4012.0,37.0
2023-11-06 01:34,100.0,0.0,2001.0,215.0
2023-11-06 01:34,100.0,1.0,2001.0,1.0
2023-11-06 01:34,100.0,0.0,4010.0,11.0
2023-11-06 01:34,100.0,0.0,4012.0,128.0
2023-11-06 01:34,100.0,0.0,5031.0,16.0
2023-11-06 01:34,100.0,0.0,,4.0
2023-11-06 01:34,133.0,0.0,,1.0
2023-11-06 01:34,150.0,0.0,5030.0,1.0
2023-11-06 01:34,200.0,0.0,2001.0,1.0
2023-11-06 01:34,300.0,1.0,4012.0,14.0
2023-11-06 01:35,100.0,0.0,2001.0,231.0
2023-11-06 01:35,100.0,0.0,4010.0,10.0
2023-11-06 01:35,100.0,0.0,4012.0,157.0
2023-11-06 01:35,100.0,0.0,5031.0,16.0
2023-11-06 01:35,100.0,0.0,,4.0
2023-11-06 01:35,200.0,0.0,2001.0,1.0
2023-11-06 01:35,300.0,0.0,5004.0,1.0
2023-11-06 01:36,100.0,0.0,2001.0,210.0
2023-11-06 01:36,100.0,0.0,4010.0,13.0
2023-11-06 01:36,100.0,0.0,4012.0,131.0
2023-11-06 01:36,100.0,1.0,4012.0,1.0
2023-11-06 01:36,100.0,0.0,5031.0,17.0
2023-11-06 01:36,100.0,0.0,,8.0
2023-11-06 01:36,200.0,0.0,2001.0,1.0
2023-11-06 01:37,100.0,0.0,2001.0,231.0
2023-11-06 01:37,100.0,0.0,4010.0,4.0
2023-11-06 01:37,100.0,0.0,4012.0,138.0
2023-11-06 01:37,100.0,0.0,5031.0,21.0
2023-11-06 01:37,100.0,0.0,,7.0
2023-11-06 01:37,300.0,1.0,4012.0,4.0
2023-11-06 01:38,100.0,0.0,2001.0,232.0
2023-11-06 01:38,100.0,0.0,4010.0,5.0
2023-11-06 01:38,100.0,0.0,4012.0,151.0
2023-11-06 01:38,100.0,0.0,5031.0,13.0
2023-11-06 01:38,100.0,0.0,,11.0
2023-11-06 01:38,200.0,0.0,2001.0,1.0
2023-11-06 01:38,300.0,1.0,4012.0,1.0
2023-11-06 01:39,100.0,0.0,2001.0,171.0
2023-11-06 01:39,100.0,0.0,4010.0,5.0
2023-11-06 01:39,100.0,0.0,4012.0,95.0
2023-11-06 01:39,100.0,0.0,5031.0,18.0
2023-11-06 01:39,100.0,0.0,,5.0
2023-11-06 01:40,100.0,0.0,2001.0,248.0
2023-11-06 01:40,100.0,0.0,4010.0,13.0
2023-11-06 01:40,100.0,0.0,4012.0,140.0
2023-11-06 01:40,100.0,0.0,5031.0,20.0
2023-11-06 01:40,100.0,0.0,,8.0
2023-11-06 01:41,100.0,0.0,2001.0,235.0
2023-11-06 01:41,100.0,0.0,4010.0,12.0
2023-11-06 01:41,100.0,0.0,4012.0,128.0
2023-11-06 01:41,100.0,1.0,4012.0,4.0
2023-11-06 01:41,100.0,0.0,5031.0,30.0
2023-11-06 01:41,100.0,0.0,,6.0
2023-11-06 01:41,133.0,0.0,,1.0
2023-11-06 01:41,150.0,0.0,5030.0,1.0
2023-11-06 01:41,200.0,0.0,5031.0,1.0
2023-11-06 01:42,100.0,0.0,2001.0,221.0
2023-11-06 01:42,100.0,0.0,4010.0,9.0
2023-11-06 01:42,100.0,0.0,4012.0,133.0
2023-11-06 01:42,100.0,1.0,4012.0,8.0
2023-11-06 01:42,100.0,0.0,5031.0,21.0
2023-11-06 01:42,100.0,0.0,,8.0
2023-11-06 01:42,150.0,0.0,4010.0,1.0
2023-11-06 01:43,100.0,0.0,2001.0,225.0
2023-11-06 01:43,100.0,0.0,4010.0,10.0
2023-11-06 01:43,100.0,0.0,4012.0,105.0
2023-11-06 01:43,100.0,1.0,4012.0,7.0
2023-11-06 01:43,100.0,0.0,5031.0,14.0
2023-11-06 01:43,100.0,0.0,,8.0
2023-11-06 01:43,300.0,0.0,5004.0,1.0
2023-11-06 01:44,100.0,0.0,2001.0,233.0
2023-11-06 01:44,100.0,0.0,4010.0,4.0
2023-11-06 01:44,100.0,0.0,4012.0,95.0
2023-11-06 01:44,100.0,0.0,5031.0,12.0
2023-11-06 01:44,100.0,0.0,,8.0
2023-11-06 01:44,300.0,1.0,4012.0,6.0
2023-11-06 01:45,100.0,0.0,2001.0,253.0
2023-11-06 01:45,100.0,0.0,4010.0,6.0
2023-11-06 01:45,100.0,0.0,4012.0,115.0
2023-11-06 01:45,100.0,0.0,5031.0,16.0
2023-11-06 01:45,100.0,0.0,,10.0
2023-11-06 01:45,150.0,0.0,5030.0,1.0
2023-11-06 01:45,300.0,1.0,4012.0,21.0
2023-11-06 01:46,100.0,0.0,2001.0,214.0
2023-11-06 01:46,100.0,0.0,4010.0,3.0
2023-11-06 01:46,100.0,0.0,4012.0,109.0
2023-11-06 01:46,100.0,1.0,4012.0,4.0
2023-11-06 01:46,100.0,0.0,5031.0,11.0
2023-11-06 01:46,100.0,0.0,,4.0
2023-11-06 01:46,150.0,0.0,5030.0,1.0
2023-11-06 01:46,200.0,0.0,2001.0,2.0
2023-11-06 01:46,300.0,1.0,4012.0,19.0
2023-11-06 01:47,100.0,0.0,2001.0,186.0
2023-11-06 01:47,100.0,0.0,4010.0,8.0
2023-11-06 01:47,100.0,0.0,4012.0,137.0
2023-11-06 01:47,100.0,1.0,4012.0,6.0
2023-11-06 01:47,100.0,0.0,5031.0,17.0
2023-11-06 01:47,100.0,0.0,,10.0
2023-11-06 01:47,150.0,0.0,5030.0,2.0
2023-11-06 01:47,300.0,1.0,4012.0,1.0
2023-11-06 01:48,100.0,0.0,2001.0,192.0
2023-11-06 01:48,100.0,0.0,4010.0,10.0
2023-11-06 01:48,100.0,0.0,4012.0,134.0
2023-11-06 01:48,100.0,1.0,4012.0,5.0
2023-11-06 01:48,100.0,0.0,5031.0,15.0
2023-11-06 01:48,100.0,0.0,,9.0
2023-11-06 01:49,100.0,0.0,2001.0,183.0
2023-11-06 01:49,100.0,0.0,4010.0,10.0
2023-11-06 01:49,100.0,0.0,4012.0,100.0
2023-11-06 01:49,100.0,1.0,4012.0,2.0
2023-11-06 01:49,100.0,0.0,5031.0,8.0
2023-11-06 01:49,100.0,0.0,,8.0
2023-11-06 01:49,300.0,0.0,5004.0,1.0
2023-11-06 01:50,100.0,0.0,2001.0,200.0
2023-11-06 01:50,100.0,0.0,4010.0,6.0
2023-11-06 01:50,100.0,0.0,4012.0,109.0
2023-11-06 01:50,100.0,1.0,4012.0,3.0
2023-11-06 01:50,100.0,0.0,5031.0,11.0
2023-11-06 01:50,100.0,0.0,,2.0
2023-11-06 01:50,300.0,0.0,5004.0,1.0
2023-11-06 01:51,100.0,0.0,2001.0,201.0
2023-11-06 01:51,100.0,0.0,4010.0,8.0
2023-11-06 01:51,100.0,0.0,4012.0,96.0
2023-11-06 01:51,100.0,0.0,5031.0,13.0
2023-11-06 01:51,100.0,0.0,,11.0
2023-11-06 01:51,300.0,1.0,4012.0,21.0
2023-11-06 01:52,100.0,0.0,2001.0,203.0
2023-11-06 01:52,100.0,0.0,4010.0,5.0
2023-11-06 01:52,100.0,0.0,4012.0,102.0
2023-11-06 01:52,100.0,0.0,5031.0,18.0
2023-11-06 01:52,100.0,0.0,,4.0
2023-11-06 01:52,150.0,0.0,5030.0,1.0
2023-11-06 01:52,300.0,1.0,4012.0,10.0
2023-11-06 01:53,100.0,0.0,2001.0,182.0
2023-11-06 01:53,100.0,0.0,4010.0,9.0
2023-11-06 01:53,100.0,0.0,4012.0,100.0
2023-11-06 01:53,100.0,0.0,5031.0,15.0
2023-11-06 01:53,100.0,0.0,,10.0
2023-11-06 01:53,133.0,0.0,,2.0
2023-11-06 01:53,150.0,0.0,5030.0,2.0
2023-11-06 01:53,300.0,1.0,4012.0,7.0
2023-11-06 01:54,100.0,0.0,2001.0,188.0
2023-11-06 01:54,100.0,0.0,4010.0,6.0
2023-11-06 01:54,100.0,0.0,4012.0,90.0
2023-11-06 01:54,100.0,0.0,5031.0,15.0
2023-11-06 01:54,100.0,0.0,,4.0
2023-11-06 01:54,300.0,1.0,4012.0,15.0
2023-11-06 01:55,100.0,0.0,2001.0,211.0
2023-11-06 01:55,100.0,0.0,4010.0,9.0
2023-11-06 01:55,100.0,0.0,4012.0,123.0
2023-11-06 01:55,100.0,0.0,5031.0,10.0
2023-11-06 01:55,100.0,0.0,,8.0
2023-11-06 01:55,133.0,0.0,,2.0
2023-11-06 01:55,200.0,0.0,2001.0,1.0
2023-11-06 01:55,300.0,1.0,2001.0,1.0
2023-11-06 01:55,300.0,1.0,4012.0,1.0
2023-11-06 01:56,100.0,0.0,2001.0,209.0
2023-11-06 01:56,100.0,0.0,4010.0,4.0
2023-11-06 01:56,100.0,0.0,4012.0,115.0
2023-11-06 01:56,100.0,0.0,5031.0,6.0
2023-11-06 01:56,100.0,0.0,,5.0
2023-11-06 01:56,133.0,0.0,,1.0
2023-11-06 01:56,200.0,0.0,2001.0,1.0
2023-11-06 01:56,300.0,1.0,4012.0,20.0
2023-11-06 01:56,300.0,0.0,5004.0,1.0
2023-11-06 01:57,100.0,0.0,2001.0,218.0
2023-11-06 01:57,100.0,0.0,4010.0,5.0
2023-11-06 01:57,100.0,0.0,4012.0,113.0
2023-11-06 01:57,100.0,0.0,5031.0,12.0
2023-11-06 01:57,100.0,0.0,,5.0
2023-11-06 01:57,133.0,0.0,,1.0
2023-11-06 01:57,150.0,0.0,5030.0,1.0
2023-11-06 01:57,200.0,0.0,2001.0,1.0
2023-11-06 01:57,300.0,1.0,4012.0,12.0
2023-11-06 01:58,100.0,0.0,2001.0,228.0
2023-11-06 01:58,100.0,0.0,4010.0,5.0
2023-11-06 01:58,100.0,0.0,4012.0,115.0
2023-11-06 01:58,100.0,0.0,5031.0,17.0
2023-11-06 01:58,100.0,0.0,,10.0
2023-11-06 01:58,133.0,0.0,,2.0
2023-11-06 01:58,200.0,0.0,2001.0,1.0
2023-11-06 01:58,300.0,1.0,4012.0,9.0
2023-11-06 01:59,100.0,0.0,2001.0,196.0
2023-11-06 01:59,100.0,0.0,4010.0,5.0
2023-11-06 01:59,100.0,0.0,4012.0,103.0
2023-11-06 01:59,100.0,0.0,5031.0,7.0
2023-11-06 01:59,100.0,0.0,,4.0
2023-11-06 01:59,133.0,0.0,,1.0
2023-11-06 01:59,300.0,1.0,4012.0,21.0
2023-11-06 02:00,100.0,0.0,2001.0,204.0
2023-11-06 02:00,100.0,0.0,4010.0,5.0
2023-11-06 02:00,100.0,0.0,4012.0,102.0
2023-11-06 02:00,100.0,1.0,4012.0,1.0
2023-11-06 02:00,100.0,0.0,5031.0,14.0
2023-11-06 02:00,100.0,0.0,,5.0
2023-11-06 02:00,150.0,1.0,5030.0,1.0
2023-11-06 02:00,300.0,1.0,4012.0,1.0
2023-11-06 02:01,100.0,0.0,2001.0,219.0
2023-11-06 02:01,100.0,0.0,4010.0,6.0
2023-11-06 02:01,100.0,0.0,4012.0,113.0
2023-11-06 02:01,100.0,0.0,5031.0,15.0
2023-11-06 02:01,100.0,0.0,,9.0
2023-11-06 02:01,133.0,0.0,,1.0
2023-11-06 02:01,200.0,0.0,2001.0,1.0
2023-11-06 02:02,100.0,0.0,2001.0,243.0
2023-11-06 02:02,100.0,0.0,4010.0,6.0
2023-11-06 02:02,100.0,0.0,4012.0,103.0
2023-11-06 02:02,100.0,0.0,5031.0,18.0
2023-11-06 02:02,100.0,0.0,,9.0
2023-11-06 02:02,200.0,0.0,2001.0,1.0
2023-11-06 02:03,100.0,0.0,2001.0,229.0
2023-11-06 02:03,100.0,0.0,4010.0,4.0
2023-11-06 02:03,100.0,0.0,4012.0,103.0
2023-11-06 02:03,100.0,0.0,5031.0,15.0
2023-11-06 02:03,100.0,0.0,,7.0
2023-11-06 02:03,133.0,0.0,,1.0
2023-11-06 02:03,150.0,0.0,5030.0,1.0
2023-11-06 02:03,200.0,0.0,5031.0,1.0
2023-11-06 02:03,300.0,1.0,4012.0,8.0
2023-11-06 02:04,100.0,0.0,2001.0,204.0
2023-11-06 02:04,100.0,0.0,4010.0,5.0
2023-11-06 02:04,100.0,0.0,4012.0,117.0
2023-11-06 02:04,100.0,1.0,4012.0,1.0
2023-11-06 02:04,100.0,0.0,5031.0,10.0
2023-11-06 02:04,100.0,0.0,,7.0
2023-11-06 02:04,300.0,1.0,4012.0,25.0
2023-11-06 02:05,100.0,0.0,2001.0,216.0
2023-11-06 02:05,100.0,0.0,4010.0,4.0
2023-11-06 02:05,100.0,0.0,4012.0,99.0
2023-11-06 02:05,100.0,0.0,5031.0,16.0
2023-11-06 02:05,100.0,0.0,,3.0
2023-11-06 02:06,100.0,0.0,2001.0,193.0
2023-11-06 02:06,100.0,0.0,4010.0,4.0
2023-11-06 02:06,100.0,0.0,4012.0,88.0
2023-11-06 02:06,100.0,0.0,5031.0,10.0
2023-11-06 02:06,100.0,0.0,,6.0
2023-11-06 02:06,150.0,0.0,5030.0,1.0
2023-11-06 02:06,150.0,0.0,,1.0
2023-11-06 02:06,200.0,0.0,2001.0,1.0
2023-11-06 02:07,100.0,0.0,2001.0,208.0
2023-11-06 02:07,100.0,0.0,4010.0,3.0
2023-11-06 02:07,100.0,0.0,4012.0,113.0
2023-11-06 02:07,100.0,0.0,5031.0,14.0
2023-11-06 02:07,100.0,0.0,,5.0
2023-11-06 02:08,100.0,0.0,2001.0,207.0
2023-11-06 02:08,100.0,0.0,4010.0,6.0
2023-11-06 02:08,100.0,0.0,4012.0,136.0
2023-11-06 02:08,100.0,0.0,5031.0,14.0
2023-11-06 02:08,100.0,0.0,,3.0
2023-11-06 02:08,133.0,0.0,,1.0
2023-11-06 02:08,300.0,0.0,5004.0,2.0
2023-11-06 02:09,100.0,0.0,2001.0,128.0
2023-11-06 02:09,100.0,0.0,4010.0,2.0
2023-11-06 02:09,100.0,0.0,4012.0,69.0
2023-11-06 02:09,100.0,0.0,5031.0,3.0
2023-11-06 02:09,100.0,0.0,,7.0
2023-11-06 02:09,133.0,0.0,,1.0
2023-11-06 02:09,200.0,0.0,2001.0,1.0
2023-11-06 02:09,300.0,0.0,5004.0,1.0
2023-11-06 02:10,100.0,0.0,2001.0,186.0
2023-11-06 02:10,100.0,0.0,4010.0,4.0
2023-11-06 02:10,100.0,0.0,4012.0,120.0
2023-11-06 02:10,100.0,1.0,4012.0,2.0
2023-11-06 02:10,100.0,0.0,5031.0,10.0
2023-11-06 02:10,100.0,0.0,,5.0
2023-11-06 02:10,300.0,0.0,5004.0,1.0
2023-11-06 02:11,100.0,0.0,2001.0,195.0
2023-11-06 02:11,100.0,0.0,4010.0,7.0
2023-11-06 02:11,100.0,0.0,4012.0,99.0
2023-11-06 02:11,100.0,1.0,4012.0,2.0
2023-11-06 02:11,100.0,0.0,5031.0,9.0
2023-11-06 02:11,100.0,0.0,,6.0
2023-11-06 02:12,100.0,0.0,2001.0,205.0
2023-11-06 02:12,100.0,0.0,4010.0,7.0
2023-11-06 02:12,100.0,0.0,4012.0,105.0
2023-11-06 02:12,100.0,0.0,5031.0,8.0
2023-11-06 02:12,100.0,0.0,,4.0
2023-11-06 02:12,200.0,0.0,2001.0,1.0
2023-11-06 02:12,300.0,1.0,2001.0,2.0
2023-11-06 02:12,300.0,1.0,4012.0,1.0
2023-11-06 02:13,100.0,0.0,2001.0,240.0
2023-11-06 02:13,100.0,0.0,4010.0,14.0
2023-11-06 02:13,100.0,0.0,4012.0,89.0
2023-11-06 02:13,100.0,0.0,5031.0,7.0
2023-11-06 02:13,100.0,0.0,,5.0
2023-11-06 02:13,150.0,1.0,,1.0
2023-11-06 02:13,200.0,0.0,5031.0,1.0
2023-11-06 02:14,100.0,0.0,2001.0,108.0
2023-11-06 02:14,100.0,0.0,4010.0,6.0
2023-11-06 02:14,100.0,0.0,4012.0,55.0
2023-11-06 02:14,100.0,0.0,5031.0,10.0
2023-11-06 02:14,100.0,0.0,,2.0
2023-11-06 02:14,150.0,0.0,5030.0,1.0
2023-11-06 02:14,300.0,0.0,5004.0,2.0
2023-11-06 02:15,100.0,0.0,2001.0,186.0
2023-11-06 02:15,100.0,0.0,4010.0,5.0
2023-11-06 02:15,100.0,0.0,4012.0,106.0
2023-11-06 02:15,100.0,1.0,4012.0,1.0
2023-11-06 02:15,100.0,0.0,5031.0,13.0
2023-11-06 02:15,100.0,0.0,,10.0
2023-11-06 02:15,300.0,0.0,5004.0,3.0
2023-11-06 02:16,100.0,0.0,2001.0,193.0
2023-11-06 02:16,100.0,0.0,4010.0,1.0
2023-11-06 02:16,100.0,0.0,4012.0,87.0
2023-11-06 02:16,100.0,0.0,5031.0,11.0
2023-11-06 02:16,100.0,0.0,,6.0
2023-11-06 02:16,150.0,0.0,5030.0,1.0
2023-11-06 02:16,200.0,0.0,2001.0,1.0
2023-11-06 02:17,100.0,0.0,2001.0,189.0
2023-11-06 02:17,100.0,0.0,4010.0,6.0
2023-11-06 02:17,100.0,0.0,4012.0,93.0
2023-11-06 02:17,100.0,0.0,5031.0,9.0
2023-11-06 02:17,100.0,0.0,,8.0
2023-11-06 02:17,133.0,0.0,,1.0
2023-11-06 02:17,150.0,0.0,5031.0,1.0
2023-11-06 02:17,200.0,0.0,2001.0,2.0
2023-11-06 02:18,100.0,0.0,2001.0,170.0
2023-11-06 02:18,100.0,0.0,4010.0,9.0
2023-11-06 02:18,100.0,0.0,4012.0,90.0
2023-11-06 02:18,100.0,0.0,5031.0,15.0
2023-11-06 02:18,100.0,0.0,,8.0
2023-11-06 02:18,133.0,0.0,,1.0
2023-11-06 02:18,150.0,0.0,5030.0,1.0
2023-11-06 02:18,200.0,0.0,2001.0,2.0
2023-11-06 02:19,100.0,0.0,2001.0,188.0
2023-11-06 02:19,100.0,0.0,4010.0,6.0
2023-11-06 02:19,100.0,0.0,4012.0,96.0
2023-11-06 02:19,100.0,0.0,5031.0,16.0
2023-11-06 02:19,100.0,0.0,,6.0
2023-11-06 02:19,133.0,0.0,,1.0
2023-11-06 02:19,200.0,0.0,2001.0,1.0
2023-11-06 02:20,100.0,0.0,2001.0,213.0
2023-11-06 02:20,100.0,0.0,4010.0,8.0
2023-11-06 02:20,100.0,0.0,4012.0,69.0
2023-11-06 02:20,100.0,0.0,5031.0,21.0
2023-11-06 02:20,100.0,0.0,,3.0
2023-11-06 02:20,200.0,0.0,2001.0,1.0
2023-11-06 02:21,100.0,0.0,2001.0,218.0
2023-11-06 02:21,100.0,0.0,4010.0,10.0
2023-11-06 02:21,100.0,0.0,4012.0,108.0
2023-11-06 02:21,100.0,0.0,5031.0,6.0
2023-11-06 02:21,100.0,0.0,,11.0
2023-11-06 02:21,200.0,0.0,2001.0,1.0
2023-11-06 02:22,100.0,0.0,2001.0,186.0
2023-11-06 02:22,100.0,0.0,4010.0,4.0
2023-11-06 02:22,100.0,0.0,4012.0,73.0
2023-11-06 02:22,100.0,0.0,5031.0,13.0
2023-11-06 02:22,100.0,0.0,,4.0
2023-11-06 02:22,300.0,0.0,5004.0,7.0
2023-11-06 02:23,100.0,0.0,2001.0,213.0
2023-11-06 02:23,100.0,0.0,4010.0,5.0
2023-11-06 02:23,100.0,0.0,4012.0,98.0
2023-11-06 02:23,100.0,0.0,5031.0,12.0
2023-11-06 02:23,100.0,0.0,,4.0
2023-11-06 02:23,200.0,0.0,2001.0,1.0
2023-11-06 02:23,300.0,0.0,5004.0,1.0
2023-11-06 02:24,100.0,0.0,2001.0,137.0
2023-11-06 02:24,100.0,0.0,4010.0,4.0
2023-11-06 02:24,100.0,0.0,4012.0,53.0
2023-11-06 02:24,100.0,0.0,5031.0,12.0
2023-11-06 02:24,100.0,0.0,,5.0
2023-11-06 02:25,100.0,0.0,2001.0,166.0
2023-11-06 02:25,100.0,0.0,4010.0,6.0
2023-11-06 02:25,100.0,0.0,4012.0,83.0
2023-11-06 02:25,100.0,0.0,5031.0,13.0
2023-11-06 02:25,100.0,0.0,,5.0
2023-11-06 02:25,133.0,0.0,,1.0
2023-11-06 02:25,200.0,0.0,2001.0,1.0
2023-11-06 02:25,300.0,1.0,4012.0,1.0
2023-11-06 02:26,100.0,0.0,2001.0,176.0
2023-11-06 02:26,100.0,0.0,4010.0,8.0
2023-11-06 02:26,100.0,0.0,4012.0,85.0
2023-11-06 02:26,100.0,0.0,5031.0,9.0
2023-11-06 02:26,100.0,0.0,,13.0
2023-11-06 02:26,133.0,0.0,,1.0
2023-11-06 02:27,100.0,0.0,2001.0,169.0
2023-11-06 02:27,100.0,0.0,4010.0,5.0
2023-11-06 02:27,100.0,0.0,4012.0,101.0
2023-11-06 02:27,100.0,0.0,5031.0,23.0
2023-11-06 02:27,100.0,0.0,,7.0
2023-11-06 02:27,300.0,1.0,4012.0,2.0
2023-11-06 02:28,100.0,0.0,2001.0,160.0
2023-11-06 02:28,100.0,0.0,4010.0,3.0
2023-11-06 02:28,100.0,0.0,4012.0,87.0
2023-11-06 02:28,100.0,0.0,5031.0,17.0
2023-11-06 02:28,100.0,0.0,,6.0
2023-11-06 02:28,133.0,0.0,,1.0
2023-11-06 02:28,300.0,1.0,2001.0,1.0
2023-11-06 02:29,100.0,0.0,2001.0,108.0
2023-11-06 02:29,100.0,0.0,4010.0,3.0
2023-11-06 02:29,100.0,0.0,4012.0,56.0
2023-11-06 02:29,100.0,0.0,5031.0,9.0
2023-11-06 02:29,100.0,0.0,,4.0
2023-11-06 02:29,300.0,1.0,2001.0,1.0
2023-11-06 02:30,100.0,0.0,2001.0,180.0
2023-11-06 02:30,100.0,0.0,4010.0,4.0
2023-11-06 02:30,100.0,0.0,4012.0,98.0
2023-11-06 02:30,100.0,0.0,5031.0,8.0
2023-11-06 02:30,100.0,0.0,,13.0
2023-11-06 02:30,200.0,0.0,2001.0,1.0
2023-11-06 02:30,300.0,1.0,4012.0,2.0
2023-11-06 02:31,100.0,0.0,2001.0,183.0
2023-11-06 02:31,100.0,0.0,4010.0,5.0
2023-11-06 02:31,100.0,0.0,4012.0,76.0
2023-11-06 02:31,100.0,0.0,5031.0,7.0
2023-11-06 02:31,100.0,0.0,,6.0
2023-11-06 02:31,133.0,0.0,,2.0
2023-11-06 02:32,100.0,0.0,2001.0,170.0
2023-11-06 02:32,100.0,0.0,4010.0,3.0
2023-11-06 02:32,100.0,0.0,4012.0,79.0
2023-11-06 02:32,100.0,0.0,5031.0,8.0
2023-11-06 02:32,100.0,0.0,,2.0
2023-11-06 02:33,100.0,0.0,2001.0,200.0
2023-11-06 02:33,100.0,0.0,4010.0,7.0
2023-11-06 02:33,100.0,0.0,4012.0,88.0
2023-11-06 02:33,100.0,1.0,4012.0,2.0
2023-11-06 02:33,100.0,0.0,5031.0,8.0
2023-11-06 02:33,100.0,0.0,,2.0
2023-11-06 02:33,200.0,0.0,2001.0,2.0
2023-11-06 02:33,300.0,1.0,4012.0,1.0
2023-11-06 02:34,100.0,0.0,2001.0,190.0
2023-11-06 02:34,100.0,0.0,4010.0,9.0
2023-11-06 02:34,100.0,0.0,4012.0,81.0
2023-11-06 02:34,100.0,1.0,4012.0,1.0
2023-11-06 02:34,100.0,0.0,5031.0,9.0
2023-11-06 02:34,100.0,0.0,,7.0
2023-11-06 02:34,150.0,0.0,5030.0,1.0
2023-11-06 02:34,200.0,0.0,2001.0,2.0
2023-11-06 02:35,100.0,0.0,2001.0,183.0
2023-11-06 02:35,100.0,0.0,4010.0,7.0
2023-11-06 02:35,100.0,0.0,4012.0,84.0
2023-11-06 02:35,100.0,0.0,5031.0,18.0
2023-11-06 02:35,100.0,0.0,,2.0
2023-11-06 02:35,200.0,0.0,5031.0,1.0
2023-11-06 02:35,300.0,1.0,4012.0,1.0
2023-11-06 02:36,100.0,0.0,2001.0,181.0
2023-11-06 02:36,100.0,0.0,4010.0,5.0
2023-11-06 02:36,100.0,0.0,4012.0,92.0
2023-11-06 02:36,100.0,0.0,5031.0,10.0
2023-11-06 02:36,100.0,0.0,,6.0
2023-11-06 02:37,100.0,0.0,2001.0,142.0
2023-11-06 02:37,100.0,0.0,4010.0,8.0
2023-11-06 02:37,100.0,0.0,4012.0,91.0
2023-11-06 02:37,100.0,0.0,5031.0,9.0
2023-11-06 02:37,100.0,0.0,,11.0
2023-11-06 02:37,300.0,1.0,4012.0,1.0
2023-11-06 02:38,100.0,0.0,2001.0,150.0
2023-11-06 02:38,100.0,0.0,4010.0,4.0
2023-11-06 02:38,100.0,0.0,4012.0,90.0
2023-11-06 02:38,100.0,0.0,5031.0,7.0
2023-11-06 02:38,100.0,0.0,,6.0
2023-11-06 02:38,200.0,0.0,2001.0,1.0
2023-11-06 02:38,300.0,0.0,5004.0,1.0
2023-11-06 02:38,300.0,1.0,5031.0,1.0
2023-11-06 02:39,100.0,0.0,2001.0,145.0
2023-11-06 02:39,100.0,0.0,4010.0,5.0
2023-11-06 02:39,100.0,0.0,4012.0,61.0
2023-11-06 02:39,100.0,1.0,4012.0,1.0
2023-11-06 02:39,100.0,0.0,5031.0,4.0
2023-11-06 02:39,100.0,0.0,,5.0
2023-11-06 02:39,150.0,0.0,4010.0,1.0
2023-11-06 02:39,200.0,0.0,2001.0,1.0
2023-11-06 02:39,300.0,0.0,5004.0,1.0
