CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,REMARK
30-01-2024,08,PK,4010,100,3,0,0,0,23,day0
30-01-2024,08,PK,4010,150,1,0,0,0,2,day0
30-01-2024,08,PK,4012,100,1,0,0,0,19375,day0
30-01-2024,08,PK,4012,100,1,1,0,0,32,day0
30-01-2024,08,PK,4012,100,3,0,0,0,2456,day0
30-01-2024,08,PK,4012,200,1,0,0,0,9,day0
30-01-2024,08,PK,4012,300,2,1,0,0,1132,day0
30-01-2024,08,PK,4012,300,3,1,0,0,1,day0
30-01-2024,08,PK,4012,400,2,1,0,0,1,day0
30-01-2024,08,PK,5004,300,2,0,0,0,1165,day0
30-01-2024,08,PK,5004,300,3,0,0,0,2,day0
30-01-2024,08,PK,5004,400,2,0,0,0,22,day0
30-01-2024,08,PK,5030,100,1,0,0,0,4,day0
30-01-2024,08,PK,5030,150,1,0,0,0,35,day0
30-01-2024,08,PK,5031,100,1,0,0,0,1019,day0
30-01-2024,08,PK,5031,100,1,1,0,0,6,day0
30-01-2024,08,PK,5031,100,3,0,0,0,192,day0
30-01-2024,08,PK,5031,150,1,0,0,0,1,day0
30-01-2024,08,PK,5031,200,1,0,0,0,2,day0
30-01-2024,08,PK,5031,300,2,1,0,0,11,day0
30-01-2024,08,PK,,100,1,0,0,0,1297,day0
30-01-2024,08,PK,,100,1,1,0,0,1,day0
30-01-2024,08,PK,,133,4,0,0,0,0,day0
30-01-2024,08,PK,,150,1,0,0,0,2,day0
30-01-2024,09,MM,2001,100,1,0,0,0,50378,day0
30-01-2024,09,MM,2001,100,1,1,0,0,4,day0
30-01-2024,09,MM,2001,100,3,0,0,0,4038,day0
30-01-2024,09,MM,2001,150,1,0,0,0,1,day0
30-01-2024,09,MM,2001,200,1,0,0,0,950,day0
30-01-2024,09,MM,2001,200,3,0,0,0,31,day0
30-01-2024,09,MM,2001,300,2,1,0,0,115,day0
30-01-2024,09,MM,2001,400,2,1,0,0,9,day0
30-01-2024,09,MM,4010,100,1,0,0,0,207,day0
30-01-2024,09,MM,4010,100,3,0,0,0,41,day0
30-01-2024,09,MM,4010,150,1,0,0,0,5,day0
30-01-2024,09,MM,4010,200,1,0,0,0,1,day0
30-01-2024,09,MM,4012,100,1,0,0,0,21641,day0
30-01-2024,09,MM,4012,100,1,1,0,0,29,day0
30-01-2024,09,MM,4012,100,3,0,0,0,2825,day0
30-01-2024,09,MM,4012,150,1,0,0,0,1,day0
30-01-2024,09,MM,4012,200,1,0,0,0,31,day0
30-01-2024,09,MM,4012,300,2,1,0,0,1358,day0
30-01-2024,09,MM,4012,300,3,1,0,0,3,day0
30-01-2024,09,MM,4012,400,2,1,0,0,1,day0
30-01-2024,09,MM,5004,300,2,0,0,0,1714,day0
30-01-2024,09,MM,5004,300,3,0,0,0,3,day0
30-01-2024,09,MM,5004,400,2,0,0,0,10,day0
30-01-2024,09,MM,5005,100,1,0,0,1,1,day0
30-01-2024,09,MM,5030,100,1,0,0,0,1,day0
30-01-2024,09,MM,5030,150,1,0,0,0,34,day0
30-01-2024,09,MM,5031,100,1,0,0,0,1394,day0
30-01-2024,09,MM,5031,100,1,1,0,0,4,day0
30-01-2024,09,MM,5031,100,3,0,0,0,211,day0
30-01-2024,09,MM,5031,200,1,0,0,0,8,day0
30-01-2024,09,MM,5031,300,2,1,0,0,5,day0
30-01-2024,09,MM,,100,1,0,0,0,1473,day0
30-01-2024,09,MM,,100,1,1,0,0,3,day0
30-01-2024,09,MM,,133,4,0,0,0,0,day0
30-01-2024,09,MM,,150,1,0,0,0,4,day0
30-01-2024,09,PK,2001,100,1,0,0,0,50110,day0
30-01-2024,09,PK,2001,100,1,1,0,0,2,day0
30-01-2024,09,PK,2001,100,3,0,0,0,3971,day0
30-01-2024,09,PK,2001,200,1,0,0,0,1032,day0
30-01-2024,09,PK,2001,200,3,0,0,0,32,day0
30-01-2024,09,PK,2001,300,2,1,0,0,116,day0
30-01-2024,09,PK,2001,400,2,1,0,0,3,day0
30-01-2024,09,PK,4010,100,1,0,0,0,244,day0
30-01-2024,09,PK,4010,100,3,0,0,0,22,day0
30-01-2024,09,PK,4010,150,1,0,0,0,4,day0
30-01-2024,09,PK,4010,200,1,0,0,0,1,day0
30-01-2024,09,PK,4012,100,1,0,0,0,21555,day0
30-01-2024,09,PK,4012,100,1,1,0,0,25,day0
30-01-2024,09,PK,4012,100,3,0,0,0,2805,day0
30-01-2024,09,PK,4012,200,1,0,0,0,24,day0
30-01-2024,09,PK,4012,300,2,1,0,0,1366,day0
30-01-2024,09,PK,4012,300,3,1,0,0,3,day0
30-01-2024,09,PK,5004,300,2,0,0,0,1658,day0
30-01-2024,09,PK,5004,300,3,0,0,0,3,day0
30-01-2024,09,PK,5004,400,2,0,0,0,8,day0
30-01-2024,09,PK,5030,100,1,0,0,0,3,day0
30-01-2024,09,PK,5030,150,1,0,0,0,35,day0
30-01-2024,09,PK,5031,100,1,0,0,0,1356,day0
30-01-2024,09,PK,5031,100,1,1,0,0,9,day0
30-01-2024,09,PK,5031,100,3,0,0,0,227,day0
30-01-2024,09,PK,5031,200,1,0,0,0,3,day0
30-01-2024,09,PK,5031,300,2,1,0,0,5,day0
