CDR_DATE,CDR_HOUR,CONTENTPROVIDERID,CP_NAME,BASICCAUSE,INTERNALCAUSE,ACCESSFLAG,TOTAL,REMARK
04-02-2024,05,164,Era Digital Media,23,,73,3,day7
04-02-2024,05,164,Era Digital Media,372,2001,72,3,day7
04-02-2024,05,164,Era Digital Media,6,,73,707,day7
04-02-2024,05,164,Era Digital Media,9,,72,1,day7
04-02-2024,05,164,Era Digital Media,938,2001,66,5,day7
04-02-2024,05,164,Era Digital Media,940,4010,73,18,day7
04-02-2024,05,164,Era Digital Media,940,5031,66,1,day7
04-02-2024,05,164,Era Digital Media,940,5031,73,86,day7
04-02-2024,05,164,Era Digital Media,941,2001,73,2555,day7
04-02-2024,05,164,Era Digital Media,973,,73,2812,day7
04-02-2024,05,164,Era Digital Media,987,2001,72,3,day7
04-02-2024,05,166,Yatta Eracipta Solusi,111,4012,73,18163,day7
04-02-2024,05,166,Yatta Eracipta Solusi,23,,73,88,day7
04-02-2024,05,166,Yatta Eracipta Solusi,6,,73,46,day7
04-02-2024,05,166,Yatta Eracipta Solusi,940,4010,73,2,day7
04-02-2024,05,166,Yatta Eracipta Solusi,940,5031,73,7,day7
04-02-2024,05,166,Yatta Eracipta Solusi,941,2001,73,101,day7
04-02-2024,05,166,Yatta Eracipta Solusi,973,,73,11,day7
04-02-2024,05,171,Forest Indo Niaga,940,4010,73,6,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,111,4012,73,20029,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,23,,73,468,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,6,,73,9,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,938,2001,66,1,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,940,5031,73,2,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,941,2001,73,1070,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,973,,73,705,day7
04-02-2024,05,187,Sinergi Bestama Indonesia,991,,73,51,day7
04-02-2024,05,191,Digital HUB Accenture,938,2001,66,15,day7
04-02-2024,05,191,Digital HUB Accenture,940,5031,66,1,day7
04-02-2024,05,191,Digital HUB Accenture,941,2001,67,28,day7
04-02-2024,05,193,PT Festival Digital Nusantara,938,2001,66,14,day7
04-02-2024,05,193,PT Festival Digital Nusantara,941,2001,73,3,day7
04-02-2024,05,198,VIU,941,2001,67,177,day7
04-02-2024,05,200,PT. Distribution Oriented Technologies,9,,72,1,day7
04-02-2024,05,200,PT. Distribution Oriented Technologies,938,2001,66,4,day7
04-02-2024,05,206,LinkIT_360,111,4012,73,59751,day7
04-02-2024,05,206,LinkIT_360,23,,73,324,day7
04-02-2024,05,206,LinkIT_360,6,,73,9,day7
04-02-2024,05,206,LinkIT_360,938,2001,66,3,day7
04-02-2024,05,206,LinkIT_360,940,5031,73,39,day7
04-02-2024,05,206,LinkIT_360,941,2001,73,74,day7
04-02-2024,05,210,PT Metrane,938,2001,66,14,day7
04-02-2024,05,210,PT Metrane,940,4010,67,3,day7
04-02-2024,05,210,PT Metrane,940,5030,67,3,day7
04-02-2024,05,210,PT Metrane,941,2001,67,66,day7
04-02-2024,05,210,PT Metrane,949,2001,68,4,day7
04-02-2024,05,239,GMS AG (bulk),938,2001,66,2167,day7
04-02-2024,05,239,GMS AG (bulk),940,5030,66,38,day7
04-02-2024,05,239,GMS AG (bulk),940,5031,66,26,day7
04-02-2024,05,240,Monty Mobile (bulk),938,2001,66,109,day7
04-02-2024,05,242,BPJS,111,4012,67,54,day7
04-02-2024,05,242,BPJS,41,,67,4,day7
04-02-2024,05,242,BPJS,940,5030,67,8,day7
04-02-2024,05,242,BPJS,941,2001,67,91,day7
04-02-2024,05,250,PT. Gloria Viva Nusantara,111,4012,73,259,day7
04-02-2024,05,250,PT. Gloria Viva Nusantara,23,,73,151216,day7
04-02-2024,05,250,PT. Gloria Viva Nusantara,6,,73,4,day7
04-02-2024,05,250,PT. Gloria Viva Nusantara,941,2001,73,3,day7
04-02-2024,05,252,SahabatMudaKreatif,111,4012,73,63060,day7
04-02-2024,05,252,SahabatMudaKreatif,23,,73,35,day7
04-02-2024,05,252,SahabatMudaKreatif,372,2001,72,2,day7
04-02-2024,05,252,SahabatMudaKreatif,6,,73,2,day7
04-02-2024,05,252,SahabatMudaKreatif,9,,72,1,day7
04-02-2024,05,252,SahabatMudaKreatif,938,2001,66,2,day7
04-02-2024,05,252,SahabatMudaKreatif,940,5031,73,21,day7
04-02-2024,05,252,SahabatMudaKreatif,941,2001,73,155,day7
04-02-2024,05,252,SahabatMudaKreatif,973,,73,64,day7
04-02-2024,05,252,SahabatMudaKreatif,987,2001,72,2,day7
04-02-2024,05,254,8Elements,9,,72,1,day7
04-02-2024,05,254,8Elements,938,2001,66,4,day7
04-02-2024,05,254,8Elements,941,2001,73,8,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,111,4012,73,10756,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,23,,73,1,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,6,,73,31,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,940,4010,73,1,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,940,5031,73,2,day7
04-02-2024,05,257,PT. Aman Devloop Indonesia,941,2001,73,18,day7
04-02-2024,05,262,PT Milenial Nusantara Citra,601,,66,1,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,111,4012,73,91361,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,23,,73,26,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,6,,73,1087,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,940,4010,73,36,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,940,5031,73,132,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,941,2001,73,770,day7
04-02-2024,05,263,Artha_Ghani_Sempurna,973,,73,1095,day7
04-02-2024,05,2836,Terminal Kreasi Nusantara,111,4012,73,68,day7
04-02-2024,05,2836,Terminal Kreasi Nusantara,23,,73,888,day7
04-02-2024,05,2836,Terminal Kreasi Nusantara,941,2001,73,1,day7
04-02-2024,05,2875,Mocoplus_Technology,111,4012,73,26,day7
04-02-2024,05,2875,Mocoplus_Technology,941,2001,73,18,day7
04-02-2024,05,2875,Mocoplus_Technology,973,,73,3,day7
04-02-2024,05,2895,KEE_Digital,111,4012,73,46,day7
04-02-2024,05,2895,KEE_Digital,372,2001,72,47,day7
04-02-2024,05,2895,KEE_Digital,6,,73,1,day7
04-02-2024,05,2895,KEE_Digital,9,,72,32,day7
04-02-2024,05,2895,KEE_Digital,941,2001,73,110,day7
04-02-2024,05,2895,KEE_Digital,987,2001,72,47,day7
04-02-2024,05,2915,18 Box Media,111,4012,73,29592,day7
04-02-2024,05,2915,18 Box Media,23,,73,54,day7
04-02-2024,05,2915,18 Box Media,372,2001,72,2,day7
04-02-2024,05,2915,18 Box Media,6,,73,2,day7
04-02-2024,05,2915,18 Box Media,9,,72,2,day7
04-02-2024,05,2915,18 Box Media,940,5031,73,2230,day7
04-02-2024,05,2915,18 Box Media,941,2001,73,120,day7
04-02-2024,05,2915,18 Box Media,973,,73,36,day7
04-02-2024,05,2915,18 Box Media,987,2001,72,2,day7
04-02-2024,05,42,Access Mobile,938,2001,66,25,day7
04-02-2024,05,42,Access Mobile,941,2001,67,44,day7
04-02-2024,05,50,Triyakom,111,4012,67,1,day7
04-02-2024,05,50,Triyakom,111,4012,68,7,day7
04-02-2024,05,50,Triyakom,111,4012,73,274,day7
04-02-2024,05,50,Triyakom,123,2001,72,12,day7
04-02-2024,05,50,Triyakom,372,2001,72,38,day7
04-02-2024,05,50,Triyakom,372,,72,1,day7
04-02-2024,05,50,Triyakom,9,,72,18,day7
04-02-2024,05,50,Triyakom,938,2001,66,64,day7
04-02-2024,05,50,Triyakom,940,5030,67,2,day7
04-02-2024,05,50,Triyakom,941,2001,67,180,day7
04-02-2024,05,50,Triyakom,941,2001,73,37,day7
04-02-2024,05,50,Triyakom,949,2001,68,33,day7
04-02-2024,05,50,Triyakom,973,,73,1,day7
04-02-2024,05,50,Triyakom,987,2001,72,39,day7
04-02-2024,05,51,Utopia,111,4012,73,162962,day7
04-02-2024,05,51,Utopia,123,2001,72,4,day7
04-02-2024,05,51,Utopia,23,,73,6829,day7
04-02-2024,05,51,Utopia,372,2001,72,7,day7
04-02-2024,05,51,Utopia,6,,73,386,day7
04-02-2024,05,51,Utopia,9,,72,2,day7
04-02-2024,05,51,Utopia,940,4010,73,10,day7
04-02-2024,05,51,Utopia,940,5031,73,103,day7
04-02-2024,05,51,Utopia,941,2001,73,2098,day7
04-02-2024,05,51,Utopia,973,,73,80,day7
04-02-2024,05,51,Utopia,987,2001,72,7,day7
04-02-2024,05,51,Utopia,998,,67,445,day7
04-02-2024,05,52,Falcon,111,4012,67,1,day7
04-02-2024,05,52,Falcon,111,4012,73,73647,day7
04-02-2024,05,52,Falcon,23,,73,7,day7
04-02-2024,05,52,Falcon,372,2001,72,353,day7
04-02-2024,05,52,Falcon,6,,73,206,day7
04-02-2024,05,52,Falcon,9,,72,224,day7
04-02-2024,05,52,Falcon,938,2001,66,148,day7
04-02-2024,05,52,Falcon,940,4010,73,1,day7
04-02-2024,05,52,Falcon,940,5031,72,2,day7
04-02-2024,05,52,Falcon,940,5031,73,19,day7
04-02-2024,05,52,Falcon,941,2001,73,1026,day7
04-02-2024,05,52,Falcon,973,,73,109,day7
04-02-2024,05,52,Falcon,987,2001,72,353,day7
04-02-2024,05,69,Fortumo,111,4012,68,8,day7
04-02-2024,05,69,Fortumo,938,2001,66,1,day7
04-02-2024,05,69,Fortumo,941,2001,67,17,day7
04-02-2024,05,69,Fortumo,949,2001,68,5,day7
04-02-2024,05,70,Opera,363,,67,1,day7
04-02-2024,05,74,Codapay,111,4012,68,14,day7
04-02-2024,05,74,Codapay,41,,67,1,day7
04-02-2024,05,74,Codapay,715,,67,17,day7
04-02-2024,05,74,Codapay,938,2001,66,2,day7
04-02-2024,05,74,Codapay,940,5030,67,12,day7
04-02-2024,05,74,Codapay,941,2001,67,259,day7
04-02-2024,05,74,Codapay,949,2001,68,102,day7
04-02-2024,05,76,Line,111,4012,68,4,day7
04-02-2024,05,76,Line,949,2001,68,13,day7
04-02-2024,05,77,Celltick_Project,111,4012,73,104051,day7
04-02-2024,05,77,Celltick_Project,23,,73,190,day7
04-02-2024,05,77,Celltick_Project,6,,73,412,day7
04-02-2024,05,77,Celltick_Project,938,2001,66,18,day7
04-02-2024,05,77,Celltick_Project,940,4010,73,10,day7
04-02-2024,05,77,Celltick_Project,940,5031,73,76,day7
04-02-2024,05,77,Celltick_Project,941,2001,73,2570,day7
04-02-2024,05,77,Celltick_Project,973,,73,2,day7
04-02-2024,05,77,Celltick_Project,998,,67,2,day7
04-02-2024,05,78,NetM_GooglePlay,111,4012,68,12482,day7
04-02-2024,05,78,NetM_GooglePlay,938,2001,66,227,day7
04-02-2024,05,78,NetM_GooglePlay,940,5031,66,1,day7
04-02-2024,05,78,NetM_GooglePlay,941,2001,67,222,day7
04-02-2024,05,78,NetM_GooglePlay,948,4010,68,1,day7
04-02-2024,05,78,NetM_GooglePlay,948,5031,68,42,day7
04-02-2024,05,78,NetM_GooglePlay,949,2001,68,222,day7
04-02-2024,05,,,10,,66,8,day7
04-02-2024,06,100,MitraComm Ekasarana,111,4012,67,1667,day7
04-02-2024,06,100,MitraComm Ekasarana,41,,67,4,day7
04-02-2024,06,100,MitraComm Ekasarana,938,2001,66,15,day7
04-02-2024,06,100,MitraComm Ekasarana,940,4010,67,19,day7
04-02-2024,06,100,MitraComm Ekasarana,940,4012,66,2,day7
04-02-2024,06,100,MitraComm Ekasarana,940,5030,67,386,day7
04-02-2024,06,100,MitraComm Ekasarana,940,5031,67,12,day7
04-02-2024,06,100,MitraComm Ekasarana,941,2001,67,433,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,111,4012,67,330,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,938,2001,66,349,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,940,4010,67,1,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,940,4012,66,338,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,940,5031,66,1,day7
04-02-2024,06,107,SPRINT_Strata Prima Internusa,941,2001,67,440,day7
04-02-2024,06,110,Jatis Mobile,938,2001,66,12,day7
04-02-2024,06,110,Jatis Mobile,941,2001,67,12,day7
04-02-2024,06,114,SaktiMobile,111,4012,73,798,day7
04-02-2024,06,114,SaktiMobile,23,,73,1929,day7
04-02-2024,06,114,SaktiMobile,6,,73,31,day7
04-02-2024,06,114,SaktiMobile,940,5031,73,2,day7
04-02-2024,06,114,SaktiMobile,941,2001,73,21,day7
04-02-2024,06,134,Artajasa,938,2001,66,3,day7
04-02-2024,06,134,Artajasa,940,4012,66,1,day7
04-02-2024,06,134,Artajasa,941,2001,67,3,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,111,4012,67,18,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,938,2001,66,14,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,940,4010,67,1,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,940,4012,66,4,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,940,5030,67,2,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,940,5031,66,1,day7
04-02-2024,06,137,Infinetworks CIMB Niaga,941,2001,67,42,day7
04-02-2024,06,141,KSP UKP4,940,4012,66,1,day7
04-02-2024,06,152,Kreasi Media Karya_KMK,111,4012,67,1,day7
04-02-2024,06,152,Kreasi Media Karya_KMK,938,2001,66,1,day7
04-02-2024,06,153,Global Media Solusi,23,,73,240,day7
04-02-2024,06,154,GENFLIX,111,4012,73,1219,day7
04-02-2024,06,154,GENFLIX,6,,73,4,day7
04-02-2024,06,154,GENFLIX,938,2001,66,40,day7
04-02-2024,06,154,GENFLIX,941,2001,73,2848,day7
04-02-2024,06,154,GENFLIX,973,,73,635,day7
04-02-2024,06,156,Emobile,111,4012,67,97,day7
04-02-2024,06,156,Emobile,41,,67,1,day7
04-02-2024,06,156,Emobile,601,,66,7,day7
04-02-2024,06,156,Emobile,81,2001,67,1,day7
04-02-2024,06,156,Emobile,938,2001,66,22,day7
04-02-2024,06,156,Emobile,940,4012,66,8,day7
04-02-2024,06,156,Emobile,940,5030,67,6,day7
04-02-2024,06,156,Emobile,941,2001,67,118,day7
04-02-2024,06,163,Integrasi Tunas Muda,23,,73,1,day7
04-02-2024,06,163,Integrasi Tunas Muda,938,2001,66,3,day7
04-02-2024,06,163,Integrasi Tunas Muda,941,2001,73,4,day7
04-02-2024,06,164,Era Digital Media,111,4012,73,188197,day7
04-02-2024,06,164,Era Digital Media,23,,73,9,day7
04-02-2024,06,164,Era Digital Media,372,2001,72,4,day7
04-02-2024,06,164,Era Digital Media,6,,73,842,day7
04-02-2024,06,164,Era Digital Media,9,,72,4,day7
04-02-2024,06,164,Era Digital Media,938,2001,66,7,day7
04-02-2024,06,164,Era Digital Media,940,4010,73,7,day7
04-02-2024,06,164,Era Digital Media,940,5031,66,2,day7
04-02-2024,06,164,Era Digital Media,940,5031,73,120,day7
04-02-2024,06,164,Era Digital Media,941,2001,73,5442,day7
04-02-2024,06,164,Era Digital Media,973,,73,3369,day7
04-02-2024,06,164,Era Digital Media,987,2001,72,4,day7
04-02-2024,06,166,Yatta Eracipta Solusi,111,4012,73,19463,day7
04-02-2024,06,166,Yatta Eracipta Solusi,23,,73,268,day7
04-02-2024,06,166,Yatta Eracipta Solusi,6,,73,51,day7
04-02-2024,06,166,Yatta Eracipta Solusi,940,5031,73,11,day7
04-02-2024,06,166,Yatta Eracipta Solusi,941,2001,73,111,day7
04-02-2024,06,166,Yatta Eracipta Solusi,973,,73,25,day7
04-02-2024,06,171,Forest Indo Niaga,111,4012,73,39816,day7
04-02-2024,06,171,Forest Indo Niaga,23,,73,790,day7
04-02-2024,06,171,Forest Indo Niaga,6,,73,144,day7
04-02-2024,06,171,Forest Indo Niaga,938,2001,66,1,day7
04-02-2024,06,171,Forest Indo Niaga,940,4010,73,11,day7
04-02-2024,06,171,Forest Indo Niaga,940,5031,73,16,day7
04-02-2024,06,171,Forest Indo Niaga,941,2001,73,432,day7
04-02-2024,06,171,Forest Indo Niaga,973,,73,99,day7
04-02-2024,06,178,Saharjo enam sembilan,111,4012,73,1723,day7
04-02-2024,06,178,Saharjo enam sembilan,23,,73,14161,day7
04-02-2024,06,178,Saharjo enam sembilan,6,,73,147,day7
04-02-2024,06,178,Saharjo enam sembilan,940,4010,73,1,day7
04-02-2024,06,178,Saharjo enam sembilan,940,5031,73,17,day7
04-02-2024,06,178,Saharjo enam sembilan,941,2001,73,83,day7
04-02-2024,06,178,Saharjo enam sembilan,973,,73,16,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,111,4012,73,21148,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,23,,73,263,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,6,,73,62,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,938,2001,66,2,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,940,4010,73,6,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,940,5031,73,13,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,941,2001,73,173,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,973,,73,15,day7
04-02-2024,06,187,Sinergi Bestama Indonesia,991,,73,2,day7
04-02-2024,06,191,Digital HUB Accenture,938,2001,66,16,day7
04-02-2024,06,191,Digital HUB Accenture,941,2001,67,26,day7
04-02-2024,06,193,PT Festival Digital Nusantara,111,4012,67,3,day7
04-02-2024,06,193,PT Festival Digital Nusantara,111,4012,73,1252,day7
04-02-2024,06,193,PT Festival Digital Nusantara,23,,73,3,day7
04-02-2024,06,193,PT Festival Digital Nusantara,938,2001,66,16,day7
04-02-2024,06,193,PT Festival Digital Nusantara,941,2001,73,2605,day7
04-02-2024,06,193,PT Festival Digital Nusantara,973,,73,477,day7
04-02-2024,06,198,VIU,941,2001,67,280,day7
04-02-2024,06,206,LinkIT_360,111,4012,73,61854,day7
04-02-2024,06,206,LinkIT_360,23,,73,307,day7
04-02-2024,06,206,LinkIT_360,6,,73,5,day7
04-02-2024,06,206,LinkIT_360,938,2001,66,1,day7
04-02-2024,06,206,LinkIT_360,940,5031,73,33,day7
04-02-2024,06,206,LinkIT_360,941,2001,73,154,day7
04-02-2024,06,210,PT Metrane,938,2001,66,16,day7
04-02-2024,06,210,PT Metrane,941,2001,67,95,day7
04-02-2024,06,210,PT Metrane,949,2001,68,11,day7
04-02-2024,06,235,Akses Cipta Solusi,111,4012,67,1,day7
04-02-2024,06,235,Akses Cipta Solusi,938,2001,66,7,day7
04-02-2024,06,235,Akses Cipta Solusi,941,2001,67,8,day7
04-02-2024,06,237,Redision,938,2001,66,1,day7
04-02-2024,06,237,Redision,941,2001,67,1,day7
04-02-2024,06,239,GMS AG (bulk),938,2001,66,3251,day7
04-02-2024,06,239,GMS AG (bulk),940,5030,66,65,day7
04-02-2024,06,239,GMS AG (bulk),940,5031,66,38,day7
04-02-2024,06,240,Monty Mobile (bulk),938,2001,66,142,day7
04-02-2024,06,242,BPJS,111,4012,67,118,day7
04-02-2024,06,242,BPJS,940,5030,67,4,day7
04-02-2024,06,242,BPJS,941,2001,67,136,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,111,4012,73,678,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,123,2001,72,2,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,23,,73,153627,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,6,,73,16,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,940,5031,73,1,day7
04-02-2024,06,250,PT. Gloria Viva Nusantara,941,2001,73,6,day7
04-02-2024,06,251,PCCW Vuclip VIU,111,4012,67,2,day7
04-02-2024,06,252,SahabatMudaKreatif,111,4012,73,63193,day7
04-02-2024,06,252,SahabatMudaKreatif,23,,73,26,day7
04-02-2024,06,252,SahabatMudaKreatif,372,2001,72,2,day7
04-02-2024,06,252,SahabatMudaKreatif,6,,73,19,day7
04-02-2024,06,252,SahabatMudaKreatif,9,,72,1,day7
04-02-2024,06,252,SahabatMudaKreatif,938,2001,66,1,day7
04-02-2024,06,252,SahabatMudaKreatif,940,5031,73,26,day7
04-02-2024,06,252,SahabatMudaKreatif,941,2001,73,78,day7
04-02-2024,06,252,SahabatMudaKreatif,973,,73,37,day7
04-02-2024,06,252,SahabatMudaKreatif,987,2001,72,2,day7
04-02-2024,06,254,8Elements,111,4012,73,3,day7
04-02-2024,06,254,8Elements,372,2001,72,4,day7
04-02-2024,06,254,8Elements,9,,72,1,day7
04-02-2024,06,254,8Elements,938,2001,66,11,day7
04-02-2024,06,254,8Elements,941,2001,67,9,day7
04-02-2024,06,254,8Elements,941,2001,73,21,day7
04-02-2024,06,254,8Elements,987,2001,72,4,day7
04-02-2024,06,257,PT. Aman Devloop Indonesia,111,4012,73,10300,day7
04-02-2024,06,257,PT. Aman Devloop Indonesia,6,,73,78,day7
04-02-2024,06,257,PT. Aman Devloop Indonesia,940,4010,73,2,day7
04-02-2024,06,257,PT. Aman Devloop Indonesia,940,5031,73,8,day7
04-02-2024,06,257,PT. Aman Devloop Indonesia,941,2001,73,16,day7
04-02-2024,06,258,Hypermind,111,4012,73,28098,day7
04-02-2024,06,258,Hypermind,6,,73,285,day7
04-02-2024,06,258,Hypermind,938,2001,66,1,day7
04-02-2024,06,258,Hypermind,940,4010,73,3,day7
04-02-2024,06,258,Hypermind,940,5031,73,23,day7
04-02-2024,06,258,Hypermind,941,2001,73,605,day7
04-02-2024,06,258,Hypermind,973,,73,5,day7
04-02-2024,06,262,PT Milenial Nusantara Citra,111,4012,73,6,day7
04-02-2024,06,262,PT Milenial Nusantara Citra,601,,66,4,day7
04-02-2024,06,262,PT Milenial Nusantara Citra,941,2001,73,30,day7
04-02-2024,06,262,PT Milenial Nusantara Citra,973,,73,1,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,111,4012,73,95365,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,23,,73,49,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,6,,73,910,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,940,4010,73,15,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,940,5031,73,85,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,941,2001,73,1122,day7
04-02-2024,06,263,Artha_Ghani_Sempurna,973,,73,987,day7
04-02-2024,06,2836,Terminal Kreasi Nusantara,111,4012,73,52,day7
04-02-2024,06,2836,Terminal Kreasi Nusantara,23,,73,905,day7
04-02-2024,06,2895,KEE_Digital,111,4012,73,70,day7
04-02-2024,06,2895,KEE_Digital,372,2001,72,74,day7
04-02-2024,06,2895,KEE_Digital,6,,73,2,day7
04-02-2024,06,2895,KEE_Digital,9,,72,32,day7
04-02-2024,06,2895,KEE_Digital,941,2001,73,185,day7
04-02-2024,06,2895,KEE_Digital,987,2001,72,74,day7
04-02-2024,06,2915,18 Box Media,111,4012,73,48279,day7
04-02-2024,06,2915,18 Box Media,23,,73,92,day7
04-02-2024,06,2915,18 Box Media,372,2001,72,7,day7
04-02-2024,06,2915,18 Box Media,6,,73,6,day7
04-02-2024,06,2915,18 Box Media,9,,72,7,day7
04-02-2024,06,2915,18 Box Media,940,5031,73,2948,day7
04-02-2024,06,2915,18 Box Media,941,2001,73,254,day7
04-02-2024,06,2915,18 Box Media,973,,73,59,day7
04-02-2024,06,2915,18 Box Media,987,2001,72,7,day7
04-02-2024,06,42,Access Mobile,938,2001,66,16,day7
04-02-2024,06,42,Access Mobile,941,2001,67,37,day7
04-02-2024,06,50,Triyakom,111,4012,67,5,day7
04-02-2024,06,50,Triyakom,111,4012,68,4,day7
04-02-2024,06,50,Triyakom,111,4012,73,109547,day7
04-02-2024,06,50,Triyakom,123,2001,72,26,day7
04-02-2024,06,50,Triyakom,372,2001,72,34,day7
04-02-2024,06,50,Triyakom,372,,72,1,day7
04-02-2024,06,50,Triyakom,6,,73,334,day7
04-02-2024,06,50,Triyakom,9,,72,37,day7
04-02-2024,06,50,Triyakom,938,2001,66,76,day7
04-02-2024,06,50,Triyakom,940,4010,73,4,day7
04-02-2024,06,50,Triyakom,940,5030,67,2,day7
04-02-2024,06,50,Triyakom,940,5031,72,1,day7
04-02-2024,06,50,Triyakom,940,5031,73,38,day7
04-02-2024,06,50,Triyakom,941,2001,67,185,day7
04-02-2024,06,50,Triyakom,941,2001,73,2691,day7
04-02-2024,06,50,Triyakom,949,2001,68,31,day7
04-02-2024,06,50,Triyakom,973,,73,613,day7
04-02-2024,06,50,Triyakom,987,2001,72,35,day7
04-02-2024,06,51,Utopia,111,4012,73,102065,day7
04-02-2024,06,51,Utopia,23,,73,3739,day7
04-02-2024,06,51,Utopia,372,2001,72,10,day7
04-02-2024,06,51,Utopia,6,,73,238,day7
04-02-2024,06,51,Utopia,9,,72,4,day7
04-02-2024,06,51,Utopia,940,4010,73,2,day7
04-02-2024,06,51,Utopia,940,5031,73,77,day7
04-02-2024,06,51,Utopia,941,2001,67,1,day7
04-02-2024,06,51,Utopia,941,2001,73,1185,day7
04-02-2024,06,51,Utopia,973,,73,55,day7
04-02-2024,06,51,Utopia,987,2001,72,10,day7
04-02-2024,06,51,Utopia,991,,73,28,day7
04-02-2024,06,51,Utopia,998,,67,1,day7
04-02-2024,06,52,Falcon,111,4012,73,239750,day7
04-02-2024,06,52,Falcon,23,,73,28,day7
04-02-2024,06,52,Falcon,372,2001,72,502,day7
04-02-2024,06,52,Falcon,6,,73,688,day7
04-02-2024,06,52,Falcon,9,,72,371,day7
04-02-2024,06,52,Falcon,938,2001,66,125,day7
04-02-2024,06,52,Falcon,940,4010,73,4,day7
04-02-2024,06,52,Falcon,940,5031,72,1,day7
04-02-2024,06,52,Falcon,940,5031,73,66,day7
04-02-2024,06,52,Falcon,941,2001,73,2397,day7
04-02-2024,06,52,Falcon,973,,73,422,day7
04-02-2024,06,52,Falcon,987,2001,72,502,day7
04-02-2024,06,69,Fortumo,111,4012,68,20,day7
04-02-2024,06,69,Fortumo,715,,67,2,day7
04-02-2024,06,69,Fortumo,938,2001,66,1,day7
04-02-2024,06,69,Fortumo,940,5030,67,1,day7
04-02-2024,06,69,Fortumo,941,2001,67,69,day7
04-02-2024,06,69,Fortumo,949,2001,68,25,day7
04-02-2024,06,70,Opera,111,4012,73,98,day7
04-02-2024,06,70,Opera,123,2001,72,2,day7
04-02-2024,06,70,Opera,23,,73,4,day7
04-02-2024,06,70,Opera,363,,67,2,day7
04-02-2024,06,70,Opera,372,,72,1,day7
04-02-2024,06,70,Opera,6,,73,1,day7
04-02-2024,06,70,Opera,938,2001,66,2,day7
04-02-2024,06,70,Opera,941,2001,67,2,day7
04-02-2024,06,70,Opera,941,2001,73,1,day7
04-02-2024,06,70,Opera,987,2001,72,1,day7
04-02-2024,06,70,Opera,998,,67,1,day7
04-02-2024,06,74,Codapay,111,4012,68,45,day7
04-02-2024,06,74,Codapay,715,,67,9,day7
04-02-2024,06,74,Codapay,938,2001,66,3,day7
04-02-2024,06,74,Codapay,940,5030,67,4,day7
04-02-2024,06,74,Codapay,941,2001,67,501,day7
04-02-2024,06,74,Codapay,949,2001,68,170,day7
04-02-2024,06,76,Line,111,4012,68,3,day7
04-02-2024,06,76,Line,949,2001,68,13,day7
04-02-2024,06,77,Celltick_Project,111,4012,73,103952,day7
04-02-2024,06,77,Celltick_Project,23,,73,121,day7
04-02-2024,06,77,Celltick_Project,372,2001,72,4,day7
